stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.029998,,196.0,ParkingSource,AUSTAL2000
process(),,0.029007,,197.0,ParkingSource,AUSTAL2000
process(),,0.030994,,198.0,ParkingSource,AUSTAL2000
process(),,0.036001,,199.0,ParkingSource,AUSTAL2000
process(),,0.040089,,200.0,ParkingSource,AUSTAL2000
process(),,0.03,,201.0,ParkingSource,AUSTAL2000
process(),,0.033,,202.0,ParkingSource,AUSTAL2000
process(),,0.030007,,203.0,ParkingSource,AUSTAL2000
process(),,0.032992,,204.0,ParkingSource,AUSTAL2000
process(),,0.03,,205.0,ParkingSource,AUSTAL2000
process(),,0.029,,206.0,ParkingSource,AUSTAL2000
process(),,0.028,,207.0,ParkingSource,AUSTAL2000
process(),,0.029098,,208.0,ParkingSource,AUSTAL2000
process(),,0.028451,,209.0,ParkingSource,AUSTAL2000
process(),,0.029011,,210.0,ParkingSource,AUSTAL2000
process(),,0.028992,,211.0,ParkingSource,AUSTAL2000
process(),,0.029999,,212.0,ParkingSource,AUSTAL2000
process(),,0.029001,,213.0,ParkingSource,AUSTAL2000
process(),,0.031,,214.0,ParkingSource,AUSTAL2000
process(),,0.029003,,215.0,ParkingSource,AUSTAL2000
process(),,0.028997,,216.0,ParkingSource,AUSTAL2000
process(),,0.030005,,217.0,ParkingSource,AUSTAL2000
process(),,0.028003,,218.0,ParkingSource,AUSTAL2000
process(),,0.030026,,219.0,ParkingSource,AUSTAL2000
process(),,0.03,,220.0,ParkingSource,AUSTAL2000
process(),,0.047,,221.0,ParkingSource,AUSTAL2000
process(),,0.052,,222.0,ParkingSource,AUSTAL2000
process(),,0.056999,,223.0,ParkingSource,AUSTAL2000
process(),,0.057,,224.0,ParkingSource,AUSTAL2000
process(),,0.059004,,225.0,ParkingSource,AUSTAL2000
process(),,0.061996,,226.0,ParkingSource,AUSTAL2000
process(),,0.061011,,227.0,ParkingSource,AUSTAL2000
process(),,0.031989,,228.0,ParkingSource,AUSTAL2000
process(),,0.029006,,229.0,ParkingSource,AUSTAL2000
process(),,0.027999,,230.0,ParkingSource,AUSTAL2000
process(),,0.029995,,231.0,ParkingSource,AUSTAL2000
process(),,0.029,,232.0,ParkingSource,AUSTAL2000
process(),,0.028,,233.0,ParkingSource,AUSTAL2000
process(),,0.030002,,234.0,ParkingSource,AUSTAL2000
process(),,0.031006,,235.0,ParkingSource,AUSTAL2000
process(),,0.028992,,236.0,ParkingSource,AUSTAL2000
process(),,0.029,,237.0,ParkingSource,AUSTAL2000
process(),,0.035,,238.0,ParkingSource,AUSTAL2000
process(),,0.029,,239.0,ParkingSource,AUSTAL2000
process(),,0.028001,,240.0,ParkingSource,AUSTAL2000
process(),,0.029001,,241.0,ParkingSource,AUSTAL2000
process(),,0.031999,,242.0,ParkingSource,AUSTAL2000
process(),,0.054002,,243.0,ParkingSource,AUSTAL2000
process(),,0.054999,,244.0,ParkingSource,AUSTAL2000
process(),,0.053531,,245.0,ParkingSource,AUSTAL2000
process(),,0.03,,246.0,ParkingSource,AUSTAL2000
process(),,0.030006,,247.0,ParkingSource,AUSTAL2000
process(),,0.028996,,248.0,ParkingSource,AUSTAL2000
process(),,0.029996,,249.0,ParkingSource,AUSTAL2000
process(),,0.03,,250.0,ParkingSource,AUSTAL2000
process(),,0.028008,,251.0,ParkingSource,AUSTAL2000
process(),,0.028992,,252.0,ParkingSource,AUSTAL2000
process(),,0.029003,,253.0,ParkingSource,AUSTAL2000
process(),,0.031511,,254.0,ParkingSource,AUSTAL2000
process(),,0.031004,,255.0,ParkingSource,AUSTAL2000
process(),,0.030996,,256.0,ParkingSource,AUSTAL2000
process(),,0.032005,,257.0,ParkingSource,AUSTAL2000
process(),,0.030044,,258.0,ParkingSource,AUSTAL2000
process(),,0.02895,,259.0,ParkingSource,AUSTAL2000
process(),,0.029001,,260.0,ParkingSource,AUSTAL2000
process(),,0.027999,,261.0,ParkingSource,AUSTAL2000
process(),,0.035001,,262.0,ParkingSource,AUSTAL2000
process(),,0.035,,263.0,ParkingSource,AUSTAL2000
process(),,0.034999,,264.0,ParkingSource,AUSTAL2000
process(),,0.035001,,265.0,ParkingSource,AUSTAL2000
process(),,0.028005,,266.0,ParkingSource,AUSTAL2000
process(),,0.037137,,267.0,ParkingSource,AUSTAL2000
process(),,0.032,,268.0,ParkingSource,AUSTAL2000
process(),,0.040011,,269.0,ParkingSource,AUSTAL2000
process(),,0.055988,,270.0,ParkingSource,AUSTAL2000
process(),,0.049067,,271.0,ParkingSource,AUSTAL2000
process(),,0.03051,,272.0,ParkingSource,AUSTAL2000
process(),,0.031509,,273.0,ParkingSource,AUSTAL2000
process(),,0.032,,274.0,ParkingSource,AUSTAL2000
process(),,0.030004,,275.0,ParkingSource,AUSTAL2000
process(),,0.063996,,276.0,ParkingSource,AUSTAL2000
process(),,0.044,,277.0,ParkingSource,AUSTAL2000
