stage,count,source_modules,dispersion modules,timestamp
process(),226,PointSource,AUSTAL2000,0.01298
process(),227,PointSource,AUSTAL2000,0.013018
process(),228,PointSource,AUSTAL2000,0.012002
process(),229,PointSource,AUSTAL2000,0.012983
process(),230,PointSource,AUSTAL2000,0.013017
process(),231,PointSource,AUSTAL2000,0.012974
process(),232,PointSource,AUSTAL2000,0.013009
process(),233,PointSource,AUSTAL2000,0.015019
process(),234,PointSource,AUSTAL2000,0.012998
process(),235,PointSource,AUSTAL2000,0.013003
process(),236,PointSource,AUSTAL2000,0.013
process(),237,PointSource,AUSTAL2000,0.012
process(),238,PointSource,AUSTAL2000,0.012995
process(),239,PointSource,AUSTAL2000,0.01295
process(),240,PointSource,AUSTAL2000,0.04203
process(),241,PointSource,AUSTAL2000,0.013023
process(),242,PointSource,AUSTAL2000,0.013
process(),243,PointSource,AUSTAL2000,0.012983
process(),244,PointSource,AUSTAL2000,0.012995
process(),245,PointSource,AUSTAL2000,0.015967
process(),246,PointSource,AUSTAL2000,0.013056
process(),247,PointSource,AUSTAL2000,0.013999
process(),248,PointSource,AUSTAL2000,0.013
process(),249,PointSource,AUSTAL2000,0.012977
process(),250,PointSource,AUSTAL2000,0.014001
process(),251,PointSource,AUSTAL2000,0.049001
process(),252,PointSource,AUSTAL2000,0.013003
process(),253,PointSource,AUSTAL2000,0.012996
process(),254,PointSource,AUSTAL2000,0.013023
process(),255,PointSource,AUSTAL2000,0.013942
process(),256,PointSource,AUSTAL2000,0.013054
process(),257,PointSource,AUSTAL2000,0.012981
process(),258,PointSource,AUSTAL2000,0.013018
process(),259,PointSource,AUSTAL2000,0.012976
process(),260,PointSource,AUSTAL2000,0.016973
process(),261,PointSource,AUSTAL2000,0.015053
process(),262,PointSource,AUSTAL2000,0.013003
process(),263,PointSource,AUSTAL2000,0.014011
process(),264,PointSource,AUSTAL2000,0.012988
process(),265,PointSource,AUSTAL2000,0.012997
process(),266,PointSource,AUSTAL2000,0.012983
process(),267,PointSource,AUSTAL2000,0.014014
process(),268,PointSource,AUSTAL2000,0.012952
process(),269,PointSource,AUSTAL2000,0.013051
process(),270,PointSource,AUSTAL2000,0.013005
process(),271,PointSource,AUSTAL2000,0.012995
process(),272,PointSource,AUSTAL2000,0.012948
process(),273,PointSource,AUSTAL2000,0.014001
process(),274,PointSource,AUSTAL2000,0.013055
process(),275,PointSource,AUSTAL2000,0.012979
process(),276,PointSource,AUSTAL2000,0.013016
process(),277,PointSource,AUSTAL2000,0.013002
process(),278,PointSource,AUSTAL2000,0.013947
process(),279,PointSource,AUSTAL2000,0.012058
process(),280,PointSource,AUSTAL2000,0.012997
process(),281,PointSource,AUSTAL2000,0.012997
process(),282,PointSource,AUSTAL2000,0.012948
process(),283,PointSource,AUSTAL2000,0.013052
process(),284,PointSource,AUSTAL2000,0.013948
process(),285,PointSource,AUSTAL2000,0.058007
process(),286,PointSource,AUSTAL2000,0.032993
process(),287,PointSource,AUSTAL2000,0.014998
process(),288,PointSource,AUSTAL2000,0.015
process(),289,PointSource,AUSTAL2000,0.013
process(),290,PointSource,AUSTAL2000,0.012999
process(),291,PointSource,AUSTAL2000,0.014
process(),292,PointSource,AUSTAL2000,0.013001
process(),293,PointSource,AUSTAL2000,0.013999
process(),294,PointSource,AUSTAL2000,0.013
process(),295,PointSource,AUSTAL2000,0.014001
process(),296,PointSource,AUSTAL2000,0.012999
process(),297,PointSource,AUSTAL2000,0.013001
process(),298,PointSource,AUSTAL2000,0.012999
process(),299,PointSource,AUSTAL2000,0.014001
process(),300,PointSource,AUSTAL2000,0.013
process(),301,PointSource,AUSTAL2000,0.013
process(),302,PointSource,AUSTAL2000,0.013
process(),303,PointSource,AUSTAL2000,0.013
process(),304,PointSource,AUSTAL2000,0.013999
process(),305,PointSource,AUSTAL2000,0.013001
process(),306,PointSource,AUSTAL2000,0.012999
process(),307,PointSource,AUSTAL2000,0.014001
process(),308,PointSource,AUSTAL2000,0.011999
process(),309,PointSource,AUSTAL2000,0.013
process(),310,PointSource,AUSTAL2000,0.013001
process(),311,PointSource,AUSTAL2000,0.012999
process(),312,PointSource,AUSTAL2000,0.014
process(),313,PointSource,AUSTAL2000,0.013001
process(),314,PointSource,AUSTAL2000,0.015001
process(),315,PointSource,AUSTAL2000,0.016998
process(),316,PointSource,AUSTAL2000,0.014001
process(),317,PointSource,AUSTAL2000,0.014
process(),318,PointSource,AUSTAL2000,0.012999
process(),319,PointSource,AUSTAL2000,0.013
process(),320,PointSource,AUSTAL2000,0.045034
process(),321,PointSource,AUSTAL2000,0.013021
process(),322,PointSource,AUSTAL2000,0.012948
process(),323,PointSource,AUSTAL2000,0.013039
process(),324,PointSource,AUSTAL2000,0.013014
process(),325,PointSource,AUSTAL2000,0.013002
process(),326,PointSource,AUSTAL2000,0.012945
process(),327,PointSource,AUSTAL2000,0.012033
process(),328,PointSource,AUSTAL2000,0.013018
process(),329,PointSource,AUSTAL2000,0.013001
process(),330,PointSource,AUSTAL2000,0.012001
process(),331,PointSource,AUSTAL2000,0.012998
process(),332,PointSource,AUSTAL2000,0.012949
process(),333,PointSource,AUSTAL2000,0.013052
process(),334,PointSource,AUSTAL2000,0.012
process(),335,PointSource,AUSTAL2000,0.014008
process(),336,PointSource,AUSTAL2000,0.011995
process(),337,PointSource,AUSTAL2000,0.012997
process(),338,PointSource,AUSTAL2000,0.012999
process(),339,PointSource,AUSTAL2000,0.012001
process(),340,PointSource,AUSTAL2000,0.013
process(),341,PointSource,AUSTAL2000,0.013007
process(),342,PointSource,AUSTAL2000,0.012941
process(),343,PointSource,AUSTAL2000,0.012052
process(),344,PointSource,AUSTAL2000,0.050984
process(),345,PointSource,AUSTAL2000,0.014964
process(),346,PointSource,AUSTAL2000,0.012001
process(),347,PointSource,AUSTAL2000,0.012999
process(),348,PointSource,AUSTAL2000,0.013053
process(),349,PointSource,AUSTAL2000,0.013001
process(),350,PointSource,AUSTAL2000,0.011999
process(),351,PointSource,AUSTAL2000,0.013947
process(),352,PointSource,AUSTAL2000,0.047997
process(),353,PointSource,AUSTAL2000,0.013055
process(),354,PointSource,AUSTAL2000,0.012948
process(),355,PointSource,AUSTAL2000,0.013052
process(),356,PointSource,AUSTAL2000,0.012948
