oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei,press_ratio,meem_nvpm_m_i_f00_avg,meem_nvpm_n_i_f00_avg,nvpm_m_max_mgkg,nvpm_n_max_nkg
2747,J,19RR098,19RR098,0.3,AP,0.67,0.63,0.0001,14.12,0.0,0.1492237313432835,0.1492237313432835,0.1492237313432835,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1002580597014925,0.0489599999999999,5.625e-06,J,,0.1002580597014925,3387660000000000.0,,,,,
2748,J,19RR098,19RR098,0.07,TX,0.241,6.45,0.001,6.1000000000000005,0.0,0.0680336099585062,0.0680336099585062,0.0680336099585062,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0190675933609958,0.0489601659751037,6.170000000000001e-06,J,,0.0190675933609958,231749000000000.0,,,,,
2749,J,19RR099,19RR099,1.0,TO,2.478,0.41,9.999999999999998e-05,56.8,0.0,0.1018018563357546,0.1018018563357546,0.1018018563357546,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0528305084745762,0.0489600484261501,1.1499999999999998e-05,J,,0.0528305084745762,825280000000000.0,,,,,
2750,J,19RR099,19RR099,0.85,CL,2.029,0.45,0.0001,42.04,0.0,0.1255243962543124,0.1255243962543124,0.1255243962543124,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0765569245933957,0.0489599802858551,7.6e-06,J,,0.0765569245933957,979222000000000.0,,,,,
2751,J,19RR099,19RR099,0.3,AP,0.67,0.63,0.0001,14.12,0.0,0.1492237313432835,0.1492237313432835,0.1492237313432835,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1002580597014925,0.0489599999999999,5.625e-06,J,,0.1002580597014925,3387660000000000.0,,,,,
2752,J,19RR099,19RR099,0.07,TX,0.241,6.45,0.001,6.1000000000000005,0.0,0.0680336099585062,0.0680336099585062,0.0680336099585062,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0190675933609958,0.0489601659751037,6.170000000000001e-06,J,,0.0190675933609958,231749000000000.0,,,,,
2753,J,01P19RR106,01P19RR106,1.0,TO,2.279,0.43,0.0001,46.1,0.0,0.1082294866169372,0.1082294866169372,0.1082294866169372,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0592580078982009,0.0489600702062308,1.15e-05,J,,0.0592580078982009,541765000000000.0,,,,,
2754,J,01P19RR106,01P19RR106,0.85,CL,1.874,0.4399999999999999,0.0001,35.9,0.0,0.1514423692636072,0.1514423692636072,0.1514423692636072,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1024743863393809,0.0489599786552828,7.599999999999998e-06,J,,0.1024743863393809,923464000000000.0,,,,,
2755,J,01P19RR106,01P19RR106,0.3,AP,0.623,0.7599999999999999,0.0001,13.5,0.0,0.130430176565008,0.130430176565008,0.130430176565008,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0814645264847511,0.0489600321027287,5.625008025682183e-06,J,,0.0814645264847511,1176300000000000.0,,,,,
2756,J,01P19RR106,01P19RR106,0.07,TX,0.239,6.930000000000001,0.001,5.9,0.0,0.0716410041841004,0.0716410041841004,0.0716410041841004,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0226748117154811,0.0489598326359832,6.17e-06,J,,0.0226748117154811,213233000000000.0,,,,,
2757,J,01P19RR107,01P19RR107,1.0,TO,2.497,0.41,0.0001,52.07,0.0,0.096968762515018,0.096968762515018,0.096968762515018,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479971966359631,0.0489599519423308,1.15e-05,J,,0.0479971966359631,363594000000000.0,,,,,
2758,J,01P19RR107,01P19RR107,0.85,CL,2.046,0.45,0.0001,40.11,0.0,0.1313651026392961,0.1313651026392961,0.1313651026392961,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823978494623656,0.0489599217986314,7.6e-06,J,,0.0823978494623656,763849000000000.0,,,,,
2759,J,01P19RR107,01P19RR107,0.3,AP,0.667,0.65,9.999999999999998e-05,14.079999999999998,0.0,0.1371902548725637,0.1371902548725637,0.1371902548725637,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247376311844,0.0489599700149925,5.625007496251874e-06,J,,0.0882247376311844,1291190000000000.0,,,,,
2760,J,01P19RR107,01P19RR107,0.07,TX,0.249,6.23,0.001,6.16,0.0,0.0720200803212851,0.0720200803212851,0.0720200803212851,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540963855421,0.0489598393574297,6.17e-06,J,,0.0230540963855421,226973000000000.0,,,,,
2761,J,01P19RR108,01P19RR108,1.0,TO,2.497,0.41,0.0001,52.07,0.0,0.096968762515018,0.096968762515018,0.096968762515018,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479971966359631,0.0489599519423308,1.15e-05,J,,0.0479971966359631,363594000000000.0,,,,,
2762,J,01P19RR108,01P19RR108,0.85,CL,2.046,0.45,0.0001,40.11,0.0,0.1313651026392961,0.1313651026392961,0.1313651026392961,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823978494623656,0.0489599217986314,7.6e-06,J,,0.0823978494623656,763849000000000.0,,,,,
2763,J,01P19RR108,01P19RR108,0.3,AP,0.667,0.65,9.999999999999998e-05,14.079999999999998,0.0,0.1371902548725637,0.1371902548725637,0.1371902548725637,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247376311844,0.0489599700149925,5.625007496251874e-06,J,,0.0882247376311844,1291190000000000.0,,,,,
2764,J,01P19RR108,01P19RR108,0.07,TX,0.249,6.23,0.001,6.16,0.0,0.0720200803212851,0.0720200803212851,0.0720200803212851,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540963855421,0.0489598393574297,6.17e-06,J,,0.0230540963855421,226973000000000.0,,,,,
2765,J,01P19RR109,01P19RR109,1.0,TO,2.395,0.42,0.0001,49.24999999999999,0.0,0.1012045929018789,0.1012045929018789,0.1012045929018789,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0522329853862212,0.0489599164926931,1.15e-05,J,,0.0522329853862212,444510000000000.0,,,,,
2766,J,01P19RR109,01P19RR109,0.85,CL,1.966,0.45,0.0001,38.14000000000001,0.0,0.1402706002034587,0.1402706002034587,0.1402706002034587,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0913031536113937,0.0489600203458799,7.6e-06,J,,0.0913031536113937,835598000000000.0,,,,,
2767,J,01P19RR109,01P19RR109,0.3,AP,0.647,0.7,0.0001,13.81,0.0,0.1340434312210201,0.1340434312210201,0.1340434312210201,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.085077743431221,0.0489599690880989,5.625007727975271e-06,J,,0.085077743431221,1239400000000000.0,,,,,
2768,J,01P19RR109,01P19RR109,0.07,TX,0.245,6.540000000000001,0.001,6.04,0.0,0.0718665306122449,0.0718665306122449,0.0718665306122449,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0229003265306122,0.04896,6.17e-06,J,,0.0229003265306122,221077000000000.0,,,,,
2769,J,01P19RR110,01P19RR110,1.0,TO,2.068,0.45,0.0001,40.67,0.0,0.1261900386847195,0.1261900386847195,0.1261900386847195,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0772185686653771,0.0489598646034816,1.15e-05,J,,0.0772185686653771,717696000000000.0,,,,,
2770,J,01P19RR110,01P19RR110,0.85,CL,1.706,0.43,0.0001,32.04,0.0,0.1729595545134818,0.1729595545134818,0.1729595545134818,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1239923798358733,0.0489600234466588,7.6e-06,J,,0.1239923798358733,1100950000000000.0,,,,,
2771,J,01P19RR110,01P19RR110,0.3,AP,0.579,0.8900000000000001,0.0001,12.94,0.0,0.1236229706390328,0.1236229706390328,0.1236229706390328,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0746573402417962,0.0489599309153713,5.625008635578584e-06,J,,0.0746573402417962,1056660000000000.0,,,,,
2772,J,01P19RR110,01P19RR110,0.07,TX,0.229,7.779999999999999,0.001,5.64,0.0,0.0711515283842794,0.0711515283842794,0.0711515283842794,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0221854148471615,0.0489598253275109,6.17e-06,J,,0.0221854148471615,201016000000000.0,,,,,
2773,J,01P19RR111,01P19RR111,1.0,TO,2.649,0.35,0.0001,56.35,0.0,0.0934318610796526,0.0934318610796526,0.0934318610796526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0444601736504341,0.0489599848999622,1.15e-05,J,,0.0444601736504341,252812000000000.0,,,,,
2774,J,01P19RR111,01P19RR111,0.85,CL,2.168,0.4399999999999999,0.0001,43.21,0.0,0.1193570110701107,0.1193570110701107,0.1193570110701107,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0703892988929889,0.0489598708487084,7.599999999999998e-06,J,,0.0703892988929889,657774000000000.0,,,,,
2775,J,01P19RR111,01P19RR111,0.3,AP,0.699,0.58,0.0001,14.490000000000002,0.0,0.1419858369098712,0.1419858369098712,0.1419858369098712,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0930201716738197,0.0489599427753934,5.625007153075823e-06,J,,0.0930201716738197,1369940000000000.0,,,,,
2776,J,01P19RR111,01P19RR111,0.07,TX,0.256,5.800000000000001,0.001,6.34,0.0,0.0721929687499999,0.0721929687499999,0.0721929687499999,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.023226796875,0.04896015625,6.17e-06,J,,0.023226796875,236908000000000.0,,,,,
2777,J,01P19RR112,01P19RR112,1.0,TO,2.649,0.35,0.0001,56.35,0.0,0.0934318610796526,0.0934318610796526,0.0934318610796526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0444601736504341,0.0489599848999622,1.15e-05,J,,0.0444601736504341,252812000000000.0,,,,,
2778,J,01P19RR112,01P19RR112,0.85,CL,2.168,0.4399999999999999,0.0001,43.21,0.0,0.1193570110701107,0.1193570110701107,0.1193570110701107,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0703892988929889,0.0489598708487084,7.599999999999998e-06,J,,0.0703892988929889,657774000000000.0,,,,,
2779,J,01P19RR112,01P19RR112,0.3,AP,0.699,0.58,0.0001,14.490000000000002,0.0,0.1419858369098712,0.1419858369098712,0.1419858369098712,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0930201716738197,0.0489599427753934,5.625007153075823e-06,J,,0.0930201716738197,1369940000000000.0,,,,,
2780,J,01P19RR112,01P19RR112,0.07,TX,0.256,5.800000000000001,0.001,6.34,0.0,0.0721929687499999,0.0721929687499999,0.0721929687499999,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.023226796875,0.04896015625,6.17e-06,J,,0.023226796875,236908000000000.0,,,,,
2781,J,01P19RR113,01P19RR113,1.0,TO,2.497,0.41,0.0001,52.07,0.0,0.096968762515018,0.096968762515018,0.096968762515018,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479971966359631,0.0489599519423308,1.15e-05,J,,0.0479971966359631,363594000000000.0,,,,,
2782,J,01P19RR113,01P19RR113,0.85,CL,2.046,0.45,0.0001,40.11,0.0,0.1313651026392961,0.1313651026392961,0.1313651026392961,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823978494623656,0.0489599217986314,7.6e-06,J,,0.0823978494623656,763849000000000.0,,,,,
2783,J,01P19RR113,01P19RR113,0.3,AP,0.667,0.65,9.999999999999998e-05,14.079999999999998,0.0,0.1371902548725637,0.1371902548725637,0.1371902548725637,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247376311844,0.0489599700149925,5.625007496251874e-06,J,,0.0882247376311844,1291190000000000.0,,,,,
2784,J,01P19RR113,01P19RR113,0.07,TX,0.249,6.23,0.001,6.16,0.0,0.0720200803212851,0.0720200803212851,0.0720200803212851,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540963855421,0.0489598393574297,6.17e-06,J,,0.0230540963855421,226973000000000.0,,,,,
2785,J,01P19RR114,01P19RR114,1.0,TO,2.721,0.43,0.0001,59.3,0.0,0.0927629547960308,0.0927629547960308,0.0927629547960308,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0437916207276736,0.0489599411980889,1.1499999999999998e-05,J,,0.0437916207276736,213785000000000.0,,,,,
2786,J,01P19RR114,01P19RR114,0.85,CL,2.222,0.44,0.0001,44.55,0.0,0.1148361836183618,0.1148361836183618,0.1148361836183618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0658685868586858,0.0489599459945994,7.6e-06,J,,0.0658685868586858,612911000000000.0,,,,,
2787,J,01P19RR114,01P19RR114,0.3,AP,0.712,0.5900000000000001,0.0001,14.72,0.0,0.144127808988764,0.144127808988764,0.144127808988764,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0951623595505618,0.0489599719101123,5.625e-06,J,,0.0951623595505618,1401240000000000.0,,,,,
2788,J,01P19RR114,01P19RR114,0.07,TX,0.26,6.13,0.001,6.609999999999999,0.0,0.072256923076923,0.072256923076923,0.072256923076923,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0232907692307692,0.0489599999999999,6.169999999999999e-06,J,,0.0232907692307692,242312000000000.0,,,,,
2789,J,01P19RR115,01P19RR115,1.0,TO,2.721,0.43,0.0001,59.3,0.0,0.0927629547960308,0.0927629547960308,0.0927629547960308,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0437916207276736,0.0489599411980889,1.1499999999999998e-05,J,,0.0437916207276736,213785000000000.0,,,,,
2790,J,01P19RR115,01P19RR115,0.85,CL,2.222,0.44,0.0001,44.55,0.0,0.1148361836183618,0.1148361836183618,0.1148361836183618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0658685868586858,0.0489599459945994,7.6e-06,J,,0.0658685868586858,612911000000000.0,,,,,
2791,J,01P19RR115,01P19RR115,0.3,AP,0.712,0.5900000000000001,0.0001,14.72,0.0,0.144127808988764,0.144127808988764,0.144127808988764,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0951623595505618,0.0489599719101123,5.625e-06,J,,0.0951623595505618,1401240000000000.0,,,,,
2792,J,01P19RR115,01P19RR115,0.07,TX,0.26,6.13,0.001,6.609999999999999,0.0,0.072256923076923,0.072256923076923,0.072256923076923,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0232907692307692,0.0489599999999999,6.169999999999999e-06,J,,0.0232907692307692,242312000000000.0,,,,,
2793,J,01P19RR116,01P19RR116,1.0,TO,2.497,0.41,0.0001,52.07,0.0,0.096968762515018,0.096968762515018,0.096968762515018,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479971966359631,0.0489599519423308,1.15e-05,J,,0.0479971966359631,363594000000000.0,,,,,
2794,J,01P19RR116,01P19RR116,0.85,CL,2.046,0.45,0.0001,40.11,0.0,0.1313651026392961,0.1313651026392961,0.1313651026392961,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823978494623656,0.0489599217986314,7.6e-06,J,,0.0823978494623656,763849000000000.0,,,,,
2795,J,01P19RR116,01P19RR116,0.3,AP,0.667,0.65,9.999999999999998e-05,14.079999999999998,0.0,0.1371902548725637,0.1371902548725637,0.1371902548725637,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247376311844,0.0489599700149925,5.625007496251874e-06,J,,0.0882247376311844,1291190000000000.0,,,,,
2796,J,01P19RR116,01P19RR116,0.07,TX,0.249,6.23,0.001,6.16,0.0,0.0720200803212851,0.0720200803212851,0.0720200803212851,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540963855421,0.0489598393574297,6.17e-06,J,,0.0230540963855421,226973000000000.0,,,,,
2797,J,01P19RR117,01P19RR117,1.0,TO,2.649,0.35,0.0001,56.35,0.0,0.0934318610796526,0.0934318610796526,0.0934318610796526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0444601736504341,0.0489599848999622,1.15e-05,J,,0.0444601736504341,252812000000000.0,,,,,
2798,J,01P19RR117,01P19RR117,0.85,CL,2.168,0.4399999999999999,0.0001,43.21,0.0,0.1193570110701107,0.1193570110701107,0.1193570110701107,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0703892988929889,0.0489598708487084,7.599999999999998e-06,J,,0.0703892988929889,657774000000000.0,,,,,
2799,J,01P19RR117,01P19RR117,0.3,AP,0.699,0.58,0.0001,14.490000000000002,0.0,0.1419858369098712,0.1419858369098712,0.1419858369098712,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0930201716738197,0.0489599427753934,5.625007153075823e-06,J,,0.0930201716738197,1369940000000000.0,,,,,
2800,J,01P19RR117,01P19RR117,0.07,TX,0.256,5.800000000000001,0.001,6.34,0.0,0.0721929687499999,0.0721929687499999,0.0721929687499999,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.023226796875,0.04896015625,6.17e-06,J,,0.023226796875,236908000000000.0,,,,,
2801,J,01P19RR118,01P19RR118,1.0,TO,2.783,0.45,0.0001,61.620000000000005,0.0,0.092594322673374,0.092594322673374,0.092594322673374,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0436227093065037,0.0489601149838304,1.15e-05,J,,0.0436227093065037,206644000000000.0,,,,,
2802,J,01P19RR118,01P19RR118,0.85,CL,2.266,0.43,0.0001,45.760000000000005,0.0,0.1116884377758164,0.1116884377758164,0.1116884377758164,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.062721094439541,0.048959841129744,7.599999999999998e-06,J,,0.062721094439541,579594000000000.0,,,,,
2803,J,01P19RR118,01P19RR118,0.3,AP,0.723,0.57,0.0001,14.87,0.0,0.1458644536652835,0.1458644536652835,0.1458644536652835,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0968993084370677,0.0489600276625172,5.625006915629323e-06,J,,0.0968993084370677,1426880000000000.0,,,,,
2804,J,01P19RR118,01P19RR118,0.07,TX,0.262,5.989999999999999,0.001,6.67,0.0,0.0723015267175572,0.0723015267175572,0.0723015267175572,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0233354580152671,0.0489599236641221,6.17e-06,J,,0.0233354580152671,245526000000000.0,,,,,
2805,J,01P19RR119,01P19RR119,1.0,TO,2.478,0.41,9.999999999999998e-05,56.8,0.0,0.1005338983050847,0.1005338983050847,0.1005338983050847,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0515625504439063,0.0489600484261501,1.1499999999999998e-05,J,,0.0515625504439063,445815000000000.0,,,,,
2806,J,01P19RR119,01P19RR119,0.85,CL,2.029,0.45,0.0001,42.04,0.0,0.1398817151306062,0.1398817151306062,0.1398817151306062,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0909142434696895,0.0489599802858551,7.6e-06,J,,0.0909142434696895,857737000000000.0,,,,,
2807,J,01P19RR119,01P19RR119,0.3,AP,0.67,0.63,0.0001,14.12,0.0,0.1344602985074627,0.1344602985074627,0.1344602985074627,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0854946268656716,0.0489599999999999,5.625e-06,J,,0.0854946268656716,1285390000000000.0,,,,,
2808,J,01P19RR119,01P19RR119,0.07,TX,0.241,6.45,0.001,6.1000000000000005,0.0,0.0717020746887966,0.0717020746887966,0.0717020746887966,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0227360165975103,0.0489601659751037,6.170000000000001e-06,J,,0.0227360165975103,215611000000000.0,,,,,
2809,J,01P19RR120,01P19RR120,1.0,TO,2.478,0.41,9.999999999999998e-05,56.8,0.0,0.1005338983050847,0.1005338983050847,0.1005338983050847,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0515625504439063,0.0489600484261501,1.1499999999999998e-05,J,,0.0515625504439063,445815000000000.0,,,,,
2810,J,01P19RR120,01P19RR120,0.85,CL,2.029,0.45,0.0001,42.04,0.0,0.1398817151306062,0.1398817151306062,0.1398817151306062,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0909142434696895,0.0489599802858551,7.6e-06,J,,0.0909142434696895,857737000000000.0,,,,,
2811,J,01P19RR120,01P19RR120,0.3,AP,0.67,0.63,0.0001,14.12,0.0,0.1344602985074627,0.1344602985074627,0.1344602985074627,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0854946268656716,0.0489599999999999,5.625e-06,J,,0.0854946268656716,1285390000000000.0,,,,,
2812,J,01P19RR120,01P19RR120,0.07,TX,0.241,6.45,0.001,6.1000000000000005,0.0,0.0717020746887966,0.0717020746887966,0.0717020746887966,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0227360165975103,0.0489601659751037,6.170000000000001e-06,J,,0.0227360165975103,215611000000000.0,,,,,
2813,J,02P23RR126,02P23RR126,1.0,TO,2.326860756,0.4342116292926984,9.999996750987364e-05,48.25420073396089,0.0,0.1082295102320252,0.1082295102320252,0.1082295102320252,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0592579507151222,0.0489599559003435,1.150000056127123e-05,J,,0.0592579507151222,552680000000000.0,,,,,
2814,J,02P23RR126,02P23RR126,0.85,CL,1.908069743,0.408302685401369,0.0001000000134691,36.91570303360762,0.0,0.151442053446995,0.151442053446995,0.151442053446995,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.1024747657769446,0.0489600028210289,7.599984252776865e-06,J,,0.1024747657769446,930600000000000.0,,,,,
2815,J,02P23RR126,02P23RR126,0.3,AP,0.642506325,0.7062591951915803,9.999994941684035e-05,13.65542666058579,0.0,0.1304301556875724,0.1304301556875724,0.1304301556875724,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0814645676834387,0.0489599849464516,5.625002991215689e-06,J,,0.0814645676834387,1214930000000000.0,,,,,
2816,J,02P23RR126,02P23RR126,0.07,TX,0.243693741,7.401244663070769,0.0010000010628094,5.529190017235609,0.0,0.0716411506030431,0.0716411506030431,0.0716411506030431,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.022674812973551,0.0489598130466551,6.16999843258182e-06,J,,0.022674812973551,216798000000000.0,,,,,
2817,J,02P23RR127,02P23RR127,1.0,TO,2.556194371,0.420590081958208,9.999982900361374e-05,55.28331828096338,0.0,0.0969687605966486,0.0969687605966486,0.0969687605966486,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479975237376031,0.0489598918688801,1.1499986203513942e-05,J,,0.0479975237376031,449450000000000.0,,,,,
2818,J,02P23RR127,02P23RR127,0.85,CL,2.089633292,0.4249401095395642,9.999984246039664e-05,41.462378749275786,0.0,0.1313651543794412,0.1313651543794412,0.1313651543794412,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823977109568371,0.048959786576754,7.599993769624532e-06,J,,0.0823977109568371,754016000000000.0,,,,,
2819,J,02P23RR127,02P23RR127,0.3,AP,0.687370851,0.6085637751316284,0.0001000000216767,14.26116045761737,0.0,0.137190280709183,0.137190280709183,0.137190280709183,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247187406554,0.0489600336572898,5.6249984915348124e-06,J,,0.0882247187406554,1331180000000000.0,,,,,
2820,J,02P23RR127,02P23RR127,0.07,TX,0.255639723,6.5128219529482125,0.0010000010835561,5.791200923809482,0.0,0.0720201062023526,0.0720201062023526,0.0720201062023526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540853778033,0.0489599184865334,6.170011379647756e-06,J,,0.0230540853778033,232209000000000.0,,,,,
2821,J,02P23RR128,02P23RR128,1.0,TO,2.556194371,0.420590081958208,9.999982900361374e-05,55.28331828096338,0.0,0.0969687605966486,0.0969687605966486,0.0969687605966486,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0479975237376031,0.0489598918688801,1.1499986203513942e-05,J,,0.0479975237376031,449450000000000.0,,,,,
2822,J,02P23RR128,02P23RR128,0.85,CL,2.089633292,0.4249401095395642,9.999984246039664e-05,41.462378749275786,0.0,0.1313651543794412,0.1313651543794412,0.1313651543794412,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0823977109568371,0.048959786576754,7.599993769624532e-06,J,,0.0823977109568371,754016000000000.0,,,,,
2823,J,02P23RR128,02P23RR128,0.3,AP,0.687370851,0.6085637751316284,0.0001000000216767,14.26116045761737,0.0,0.137190280709183,0.137190280709183,0.137190280709183,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0882247187406554,0.0489600336572898,5.6249984915348124e-06,J,,0.0882247187406554,1331180000000000.0,,,,,
2824,J,02P23RR128,02P23RR128,0.07,TX,0.255639723,6.5128219529482125,0.0010000010835561,5.791200923809482,0.0,0.0720201062023526,0.0720201062023526,0.0720201062023526,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0230540853778033,0.0489599184865334,6.170011379647756e-06,J,,0.0230540853778033,232209000000000.0,,,,,
2825,J,02P23RR129,02P23RR129,1.0,TO,2.449242493,0.4326145749260443,9.999989821342692e-05,51.92658683796567,0.0,0.1012043522470439,0.1012043522470439,0.1012043522470439,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0522328843981884,0.0489600357427736,1.1500004626124213e-05,J,,0.0522328843981884,489930000000000.0,,,,,
2826,J,02P23RR129,02P23RR129,0.85,CL,2.005474664,0.4180351988729986,9.999976743660324e-05,39.303459881555504,0.0,0.1402710316164832,0.1402710316164832,0.1402710316164832,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0913030731760967,0.0489599802792622,7.599996286963813e-06,J,,0.0913030731760967,830890000000000.0,,,,,
