oid;icao;ac_group_code;ac_group;manufacturer;name;class;mtow;engine_count;engine_name;engine;departure_profile;arrival_profile;bada_id;wake_category;apu_id
1100;LJ23;JB;JET BUSINESS;LEARJET;23;L2J/L;5670;2;JT15D-5, -5A, -5B;1PW037;LEAR25-D-1;LEAR25-A-1;BE40;L;BUSJ
1101;MU30;JB;JET BUSINESS;MITSUBISHI;MU-300 Diamond;L2J/M;6636;2;JT15D-4 series;1PW036;MU3001-D-1;MU3001-A-1;BE40;M;BUSJ
1102;P808;JB;JET BUSINESS;PIAGGIO;PD-808;L2J/M;8165;2;JT15D-5, -5A, -5B;1PW037;LEAR35-D-1;LEAR35-A-1;BE40;#N/A;BUSJ
1103;ANGL;PI;PISTON;ANGEL;44Angel;L2P/L;2630.836;2;IO-550-B;IO-550-B;BEC58P-D-1;BEC58P-A-1;BE58;L;
1104;BE58;PP;PROPELLER;BEECH;Baron 58;L2P/L;2485;2;IO-550-B;IO-550-B;BEC58P-D-1;BEC58P-A-1;BE58;L;NONE
1105;PEGA;PI;PISTON;GENERAL AVIA;F20Pegaso;L2P/L;2170;2;IO-550-B;IO-550-B;BEC58P-D-1;BEC58P-A-1;BE58;L;
1106;AS65;H2;HELICOPTER HEAVY;AEROSPATIALE;AS-365/366/565 Dauphin 2;H2T/-;4122;2;PW206A;PW206A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE99;L;NONE
1107;B427;H2;HELICOPTER HEAVY;BELL;427;H2T/-;2814;2;PT6B-35H;PT6B-35H Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE99;L;NONE
1108;B430;H2;HELICOPTER HEAVY;BELL;430;H2T/-;4101;2;PW206E;PW206E Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE99;L;NONE
1109;BE99;TP;TURBOPROP;BEECH;99 Airliner;L2T/L;4932;2;PT6A-15AG;PT6A-15AG;DHC6-D-1;DHC6-A-1;BE99;L;NONE
1110;EC35;H2;HELICOPTER HEAVY;EUROCOPTER;EC-135/635;H2T/-;2779;2;PW206A;PW206A Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE99;L;NONE
1111;EC45;H2;HELICOPTER HEAVY;EUROCOPTER;EC-145;H2T/-;3585;2;PT6B-35H;PT6B-35H Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE99;L;NONE
1112;MI2;H2;HELICOPTER HEAVY;MIL;Mi-2;H2T/-;3550;2;PT6B-35H;PT6B-35H Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE99;L;NONE
1113;Y12;TP;TURBOPROP;HARBIN YUNSHUJI;Y-12 (twin Panda);L2T/L;5319;2;PT6A-121;PT6A-121;DHC6-D-1;DHC6-A-1;BE99;L;NONE
1114;A109;H2;HELICOPTER HEAVY;Agusta;A109 /109A /109A II;H2T/-;2721;2;PW206C;PW206C Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE9L;L;NONE
1115;B105;H1;HELICOPTER LIGHT;EUROCOPTER;BO-105;H2T/-;2466;2;PW206B;PW206B Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE9L;L;NONE
1116;B230;H2;HELICOPTER HEAVY;BELL;230;H2T/-;3810;2;PW206B;PW206B Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE9L;L;NONE
1117;BE9L;TP;TURBOPROP;BEECH;King Air A90-E90 King Air;L2T/L;4441;2;PT6A-21;PT6A-21;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1118;BK17;H2;HELICOPTER HEAVY;EUROCOPTER;BK-117;H2T/-;3255;2;PT6A-114;PT6A-114;HELIPROF-D-1;HELIPROF-A-1;BE9L;L;NONE
1119;BN2T;TP;TURBOPROP;BRITTEN-NORMAN;BN-2T Turbine Islander/Defe;L2T/L;3305;2;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1120;C02T;TP;TURBOPROP;AJI;TurboStar402;L2T/L;1700;2;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;BE9L;L;
1121;C425;TP;TURBOPROP;CESSNA;425 Conquest 1/Corsair;L2T/L;3857;2;PT6A-112;PT6A-112;CNA441-D-1;CNA441-A-1;BE9L;L;NONE
1122;CD2;TP;TURBOPROP;CLAUDIUS DORNIER;CD2Seastar;A2T/L;4600;2;PT6A-112;PT6A-112;DHC6-D-1;DHC6-A-1;BE9L;L;
1123;D28T;TP;TURBOPROP;FAIRCHILD DORNIER;128-6 Turbo Skyservant;L2T/L;4350;2;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1124;DHC6;TP;TURBOPROP;DE HAVILLAND;DHC-6 Twin Otter;L2T/L;5572;2;PT6A-20;PT6A-20;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1125;EXPL;H2;HELICOPTER HEAVY;BOEING;MD-900/901/902 Explorer;H2T/-;2781;2;PW206D;PW206D Turboshaft;HELIPROF-D-1;HELIPROF-A-1;BE9L;L;NONE
1126;F406;TP;TURBOPROP;REIMS CESSNA;F406 Caravan 2 Vigilant;L2T/L;4466;2;PT6A-112;PT6A-112;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1127;F600;TP;TURBOPROP;SIAI MARCHETTI;SF-600 Canguro;L2T/L;3202;2;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1128;JS1;TP;TURBOPROP;BRITISH AEROSPACE;137 Jetstream Century 3 (Handley Page);L2T/L;5670;2;TPE331-10UA;TPE331-10UA;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1129;NOMA;TP;TURBOPROP;GAF;N-2/22/24 Nomad (Searchmaster/Missionmaster);L2T/L;4057;2;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1130;P68T;TP;TURBOPROP;PARTENAVIA;AP-68TP SpartacusViator;L2T/L;2772;2;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1131;PAT4;TP;TURBOPROP;PIPER;PA-31T3-T1040 Caraja;L2T/L;3901;2;PT6A-11;PT6A-11;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1132;PAY1;TP;TURBOPROP;PIPER;PA-31T1 Cheyenne 1;L2T/L;3946;2;PT6A-11;PT6A-11;DHC6-D-1;DHC6-A-1;BE9L;L;NONE
1133;U21;TP;TURBOPROP;BEECH;90(A90-1)Ute;L2T/L;5000;2;PT6A-20;PT6A-20;DHC6-D-1;DHC6-A-1;BE9L;L;0
1134;VTOR;TP;TURBOPROP;PARTENAVIA;AP68TP600Viator;L2T/L;1990;2;PT6A-110;PT6A-110;DHC6-D-1;DHC6-A-1;BE9L;L;
1135;BER2;JS;JET SMALL;BERIEV;Be-200Altair;NO CLASS;42000;2;D-436-148 F2;13ZM004;EMB175-D-1;EMB175-A-1;BER2;M;0
1136;A400;TP;TURBOPROP;AIRBUS;A400MAtlas;L4T/H;136500.0055;4;PW150A (APR-oriented);PW150A, APR-oriented;C130-D-1;C130-A-1;C130;H;
1137;AN22;TP;TURBOPROP;ANTONOV;An-22 Antheus;L4T/H;249265;4;PW150A (APR-oriented);PW150A, APR-oriented;DC860-D-1;DC860-A-1;C130;H;TPRP
1138;AN70;TP;TURBOPROP;ANTONOV;An-70;L4T/H;135000;4;PW150A (APR-oriented);PW150A, APR-oriented;C130-D-1;C130-A-1;C130;M;TPRP
1139;BELF;TP;TURBOPROP;SHORT;SC-5 Belfast;L4T/M;104780;4;PW150A (APR-oriented);PW150A, APR-oriented;C130-D-1;C130-A-1;C130;M;TPRP
1140;C130;TP;TURBOPROP;LOCKHEED;C-130 Hercules L-100/382;L4T/M;63745;4;T56-A-15;T56-A-15;C130-D-1;C130-A-1;C130;M;TPRP
1141;L188;TP;TURBOPROP;LOCKHEED;L-188 Electra;L4T/M;51977;4;501 D13 alternative 1;501 D13 alternative 1;L188-D-1;L188-A-1;C130;M;TPRP
1142;P3;TP;TURBOPROP;LOCKHEED;P-3 Orion;L4T/M;51627;4;T56-A-14;T56-A-14;C130-D-1;C130-A-1;C130;M;TPRP
1143;ATLA;TP;TURBOPROP;BREGUET;1150 Atlantic Atlantique 2;L2T/M;44000;2;PW150A (APR-oriented);PW150A, APR-oriented;DHC8-D-1;DHC8-A-1;C160;M;TPRP
1144;C160;TP;TURBOPROP;TRANSALL;C-160;L2T/M;49000;2;PW150A (APR-oriented);PW150A, APR-oriented;C130-D-1;C130-A-1;C160;M;TPRP
1145;EH10;HL;HELICOPTER LARGE;AGUSTAWESTLAND;EH-101MerlinJointSupporter;NO CLASS;14600;3;DART 552;DART 552;HELIPROF-D-1;HELIPROF-A-1;C160;M;0
1146;A33;PI;PISTON;AEROPRACT;A33;L1P/L;600;1;Rotax 914;Rotax 914;BEC58P-D-1;BEC58P-A-1;C162;L;
1147;AA1;PP;PROPELLER;AMERICAN;AA-1 Yankee;L1P/L;1000;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1148;AC10;PI;PISTON;FD-COMPOSITES;AC-10Arrow-Copter;G1P/L;500;1;Rotax 914;Rotax 914;BEC58P-D-1;BEC58P-A-1;C162;L;0
1149;AS02;PI;PISTON;Savoia-Marchetti;FFAAS-202Bravo;L1P/L;852;1;Rotax 914;Rotax 914;BEC58P-D-1;BEC58P-A-1;C162;L;0
1150;BE77;PI;PISTON;BEECH;77Skipper;L1P/L;760;1;Rotax 914;Rotax 914;BEC58P-D-1;BEC58P-A-1;C162;L;0
1151;C150;PP;PROPELLER;CESSNA;150;L1P/L;732;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1152;C152;PP;PROPELLER;REIMS CESSNA;F152 (eng ?);L1P/L;2200;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1153;C162;PI;PISTON;CESSNA;162Skycatcher;L1P/L;598.7;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;
1154;CH20;PI;PISTON;HEINTZ;CH-200Z�nith;L1P/L;1000;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;0
1155;COZY;PI;PISTON;AEROCAD;AeroCanard;L1P/L;1000;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;0
1156;D250;PP;PROPELLER;CENTRE EST;DR-250 Capitaine;L1P/L;960;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1157;DR10;PP;PROPELLER;CENTRE EST;DR 100/105/1050/1051;L1P/L;720;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1158;DR22;PP;PROPELLER;CENTRE EST;DR221 Dauphin;L1P/L;830;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1159;GC1;PI;PISTON;GLOBE;GC-1Swift;L1P/L;776;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;0
1160;HR20;PP;PROPELLER;ROBIN;HR-200 (Acrobin);L1P/L;800;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1161;JAB4;PI;PISTON;JABIRU;JabiruJ200;L1P/L;544;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;
1162;JABI;PI;PISTON;JABIRU;JabiruLSA;L1P/L;500;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;
1163;LGEZ;PI;PISTON;RUTAN;61Long-EZ;L1P/L;601;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;0
1164;MCR4;PI;PISTON;DYN'AERO;Lafayette4Revolution;L1P/L;700;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;
1165;P100;PI;PISTON;POTTIER;P100;L1P/L;4800;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;
1166;P60;PI;PISTON;POTTIER;P-60Minacro;L1P/L;500;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;0
1167;PA11;PI;PISTON;Piper;PA-11CubSpecial;L1P/L;600;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;0
1168;PA12;PI;PISTON;PIPER;PA-12SuperCruiser;L1P/L;790;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;0
1169;PA14;PI;PISTON;PIPER;PA-14FamilyCruiser;L1P/L;800;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;0
1170;PA38;PP;PROPELLER;PIPER;PA-38 Tomahawk;L1P/L;758;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1171;PAT2;PI;PISTON;ATAC;Patriot2;L1P/L;600;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;0
1172;PROT;PI;PISTON;CSA;Parrot;L1P/L;600;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;
1173;R200;PP;PROPELLER;ROBIN;R-2100/2112/2160 Alpha Sport/Super Club;L1P/L;800;1;Rotax 914;Rotax 914;GASEPF-D-1;GASEPF-A-1;C162;L;NONE
1174;SG37;PI;PISTON;SCHWEIZER;SGM237;L1P/L;839;1;O-200;O-200;GASEPF-D-1;GASEPF-A-1;C162;L;
1175;B60;PP;PROPELLER;BOISAVIA;B-60/B-601;L1P/L;1100;1;TAE-125-01;TAE-125-01;GASEPF-D-1;GASEPF-A-1;C172;L;NONE
1176;BE23;PP;PROPELLER;BEECH;Sundowner 2/Musket 23;L1P/L;2000;1;IO-320-DIAD;IO-320-DIAD;GASEPF-D-1;GASEPF-A-1;C172;L;NONE
1177;C172;PP;PROPELLER;REIMS CESSNA;172 (Skyhawk/Hawk XP/Cutlass) (eng ?);L1P/L;1050;1;IO-320-DIAD;IO-320-DIAD;GASEPF-D-1;GASEPF-A-1;C172;L;NONE
1178;DH82;PI;PISTON;DEHAVILLAND;DH-82TigerMoth;L1P/L;520;1;TAE-125-01;TAE-125-01;GASEPF-D-1;GASEPF-A-1;C172;L;0
1179;DV20;PP;PROPELLER;DIAMOND;DA20-A1;L1P/L;730;1;TAE-125-01;TAE-125-01;GASEPF-D-1;GASEPF-A-1;C172;L;NONE
1180;L40;PI;PISTON;ORLICAN;L-40MetaSokol;L1P/L;900;1;TAE-125-01;TAE-125-01;GASEPF-D-1;GASEPF-A-1;C172;L;0
1181;XL2;PI;PISTON;LIBERTY(2);XL-2;L1P/L;1000;1;TAE-125-01;TAE-125-01;GASEPF-D-1;GASEPF-A-1;C172;L;0
1182;C182;PP;PROPELLER;CESSNA;182 Skylane;L1P/L;1404;1;IO-540-T4A5D;IO-540-T4A5D;GASEPF-D-1;GASEPF-A-1;C182;L;NONE
1183;C208;TP;TURBOPROP;CESSNA;208 Caravan 1;L1T/L;3914;1;PT6A-114A;PT6A-114A;DHC6-D-1;DHC6-A-1;C208;L;NONE
1184;DH2T;TP;TURBOPROP;DE HAVILLAND;DHC-2 Mk3 Turbo Beaver;L1T/L;2432;1;PT6A-20;PT6A-20;DHC6-D-1;DHC6-A-1;C208;L;NONE
1185;FANT;PI;PISTON;RHEIN;Fantrainer;L1P/L;2300;1;PT6A-21;PT6A-21;GASEPF-D-1;GASEPF-A-1;C208;L;
1186;GM17;TP;TURBOPROP;INTRACOM;GM17Viper;L1T/L;3296.709345;1;PT6A-114A;PT6A-114A;DHC6-D-1;DHC6-A-1;C208;L;
1187;PC6T;TP;TURBOPROP;PILATUS;PC-6 Turbo Porter;L1T/L;2603;1;PT6A-20;PT6A-20;DHC6-D-1;DHC6-A-1;C208;L;NONE
1188;C25A;JB;JET BUSINESS;CESSNA;525A Citation CJ2;L2J/L;6184;2;JT15D-1 series;1PW035;CNA525C-D-1;CNA525C-A-1;C25A;L;BUSJ
1189;HDJT;JB;JET BUSINESS;HONDA;HA420HondaJet;L2J/L;4173.049804;2;JT15D-1 series;1PW035;CNA55B-D-1;CNA55B-A-1;C25A;L;
1190;LJ24;JB;JET BUSINESS;LEARJET;24;L2J/L;6051;2;JT15D-5, -5A, -5B;1PW037;LEAR25-D-1;LEAR25-A-1;C25A;L;BUSJ
1191;MICO;JB;JET BUSINESS;MARMANDE;Microjet200;L2J/L;2866;2;JT15D-1 series;1PW035;CNA500-D-1;CNA500-A-1;C25A;L;
1192;SJ30;JB;JET BUSINESS;SINO SWEARINGEN;SJ-30;L2J/L;6123;2;JT15D-1 series;1PW035;CNA500-D-1;CNA500-A-1;C25A;L;BUSJ
1193;C25B;JB;JET BUSINESS;CESSNA;525BCitationCJ3;L2J/L;6290;2;JT15D-4 series;1PW036;CNA525C-D-1;CNA525C-A-1;C25B;L;0
1194;C25C;JB;JET BUSINESS;CESSNA;525B Citation CJ3;L2J/L;6291;2;TFE731-2-2B;1AS001;CNA500-D-1;CNA500-A-1;C25C;M;BUSJ
1195;A1;PI;PISTON;DOUGLAS;ADSkyraider;L1P/M;11340;1;Prop>500hp;Prop>500hp;DHC6-D-1;DHC6-A-1;C421;M;
1196;AN2;PP;PROPELLER;ANTONOV;An-2;L1P/L;5459;1;Prop>500hp;Prop>500hp;DHC6-D-1;DHC6-A-1;C421;L;NONE
1197;B17;PP;PROPELLER;BOEING;B-17 Flying Fortress;L4P/M;24494;4;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1198;B23;PP;PROPELLER;BOEING;B-23 (UC-67) Dragon;L2P/M;13608;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1199;B25;PP;PROPELLER;NORTH AMERICAN;B-25 Mitchell;L2P/M;15876;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1200;B26;PP;PROPELLER;BOEING;B-26 Invader;L2P/M;15876;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1201;C125;PI;PISTON;NORTHROP;C125Raider;L3P/M;19000;3;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;
1202;C421;PP;PROPELLER;CESSNA;421 Golden Eagle Executive Commuter;L2P/L;3356;2;TIO-540-J2B2;TIO-540-J2B2;BEC58P-D-1;BEC58P-A-1;C421;L;NONE
1203;C46;PP;PROPELLER;CURTISS;C-46 Commando (CW-20);L2P/M;21716;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1204;C77R;PP;PROPELLER;REIMS CESSNA;177RG Cardinal;L1P/L;2200;1;Prop>500hp;Prop>500hp;GASEPF-D-1;GASEPF-A-1;C421;L;NONE
1205;C97;PP;PROPELLER;BOEING;C-97 Stratofreighter;L4P/M;69400;4;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1206;CAT;TP;TURBOPROP;CONSOLIDATED;Canso Catalina OA-10 PBY;A2P/M;15625;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;TPRP
1207;CL2P;TP;TURBOPROP;CANADAIR;CL-215 (UD-13 (piston engine));A2P/M;19562;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;TPRP
1208;CONI;PP;PROPELLER;LOCKHEED;L-1049 Super Constellation L-749 Constellation;L4P/M;57783;4;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1209;DC3;PP;PROPELLER;BOEING;Douglas DC-3 Dakota/Skytrain (C-47);L2P/M;12190;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1210;DC6;PP;PROPELLER;BOEING;Douglas DC-6 Liftmaster;L4P/M;46811;4;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1211;DC7;PP;PROPELLER;BOEING;Douglas DC-7;L4P/M;56162;4;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1212;DHC3;PP;PROPELLER;DE HAVILLAND;DHC-3 Otter;L1P/L;3640;1;Prop>500hp;Prop>500hp;GASEPF-D-1;GASEPF-A-1;C421;L;NONE
1213;DHC4;PP;PROPELLER;DE HAVILLAND;DHC-4 Caribou;L2P/M;12927;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1214;H111;PI;PISTON;CASA;2111;L2P/M;14000;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;
1215;HERN;PP;PROPELLER;BRITISH AEROSPACE;DH-114 Heron (De Havilland);L4P/L;6048;4;IO-540-T4A5D;IO-540-T4A5D;BEC58P-D-1;BEC58P-A-1;C421;L;NONE
1216;JU52;TP;TURBOPROP;JUNKERS;Ju-52-3m Casa 352L;L3P/M;10433;3;TIO-540-J2B2;TIO-540-J2B2;HS748A-D-1;HS748A-A-1;C421;M;TPRP
1217;L12;PI;PISTON;LOCKHEED;C-40ElectraJunior;L2P/L;4173;2;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;L;0
1218;L14;PI;PISTON;LOCKHEED;Hudson;L2P/M;8390;2;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;M;
1219;L37;PP;PROPELLER;LOCKHEED;Harpoon (L-15/137/237);L2P/M;14969;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1220;LANC;PI;PISTON;AVRO;683Lancaster;L4P/M;30800;4;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;0
1221;M18;PP;PROPELLER;PZL-MIELEC;M-18 Dromader;L1P/L;5622;1;Prop>500hp;Prop>500hp;DHC6-D-1;DHC6-A-1;C421;L;NONE
1222;M21;PI;PISTON;PZL-MIELEC;M-21DromaderMini;L1P/L;3300;1;Prop>500hp;Prop>500hp;DHC6-D-1;DHC6-A-1;C421;L;0
1223;P212;PI;PISTON;TECNAM;P2012Traveller;L2P/L;3600;2;TIO-540-J2B2;TIO-540-J2B2;BEC58P-D-1;BEC58P-A-1;C421;L;
1224;P2;PP;PROPELLER;LOCKHEED;P2V Neptune;L2P/M;34171;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1225;P38;PI;PISTON;LOCKHEED;Lightning;L2P/M;7937;2;Prop>500hp;Prop>500hp;DHC6-D-1;DHC6-A-1;C421;M;0
1226;P39;PI;PISTON;BELL;Airacobra;L1P/L;3800;1;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;L;
1227;P40;PI;PISTON;CURTISS;Warhawk;L1P/L;3900;1;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;L;0
1228;P47;PI;PISTON;REPUBLIC;P-47Thunderbolt;L1P/M;6700;1;Prop>500hp;Prop>500hp;DHC6-D-1;DHC6-A-1;C421;M;0
1229;P51;PI;PISTON;COMMONWEALTH(1);CA-18Mustang;L1P/L;5000;1;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;L;0
1230;P82;PI;PISTON;NORTH AMERICAN;F82TwinMustang;L2P/M;11608;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;
1231;PZ06;PI;PISTON;PZL-OKECIE;Kruk;L1P/L;3450;1;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;L;
1232;S2P;PP;PROPELLER;GRUMMAN;S-2 Tracker/Airtanker/Firecat;L2P/M;11916;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;NONE
1233;SP7;PI;PISTON;SPARTAN;7Executive;L1P/L;1996;1;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;L;
1234;T28;PI;PISTON;T-250Aries;AT-28Trojan;L1P/L;3628;1;Prop>500hp;Prop>500hp;BEC58P-D-1;BEC58P-A-1;C421;L;0
1235;TBM;PP;PROPELLER;GRUMMAN;TBM Avenger;L1P/M;7983;1;Prop>500hp;Prop>500hp;DHC6-D-1;DHC6-A-1;C421;M;NONE
1236;TRIM;PI;PISTON;FORD;4ATTriMotor;L3P/L;4595;3;IO-550-B;IO-550-B;BEC58P-D-1;BEC58P-A-1;C421;L;
1237;TRIS;TP;TURBOPROP;BRITTEN-NORMAN;BN-2A Mk3 Trislander;L3P/L;4482;3;O-540-J3C5D;O-540-J3C5D;BEC58P-D-1;BEC58P-A-1;C421;L;NONE
1238;U16;TP;TURBOPROP;GRUMMAN;HU-16 Albatross (G-64/111);A2P/M;14662;2;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;M;TPRP
1239;ZERO;PI;PISTON;MITSUBISHI;A6MZero;L1P/L;2733;1;Prop>500hp;Prop>500hp;HS748A-D-1;HS748A-A-1;C421;L;
1240;C510;JB;JET BUSINESS;CESSNA;510CitationMustang;L2J/L;3930;2;JT15D-1 series;1PW035;CNA510-D-1;CNA510-A-1;C510;L;0
1241;CL41;JB;JET BUSINESS;CANADAIR;CL-41 Tutor;L2J/L;3335;1;JT15D-4 series;1PW036;MU3001-D-1;MU3001-A-1;C510;L;BUSJ
1242;EM10;JS;JET SMALL;MARGANSKI;Bielik;L1J/L;2500;1;JT15D-5, -5A, -5B;1PW037;LEAR25-D-1;LEAR25-A-1;C510;L;
1243;JPRO;JS;JET SMALL;BAC;145JetProvost;L1J/L;4173;1;JT15D-4 series;1PW036;LEAR25-D-1;LEAR25-A-1;C510;L;
1244;L29;JS;JET SMALL;AERO (2);Delfin;L1J/L;3540;1;JT15D-1 series;1PW035;LEAR25-D-1;LEAR25-A-1;C510;L;
1245;PA47;JS;JET SMALL;PIPER;PA47PiperJet;L1J/L;1969;1;JT15D-5, -5A, -5B;1PW037;LEAR25-D-1;LEAR25-A-1;C510;L;
1246;S200;JB;JET BUSINESS;SIPA;S-200 Minijet;L1J/L;700;1;JT15D-1 series;1PW035;LEAR25-D-1;LEAR25-A-1;C510;L;BUSJ
1247;S211;MI;JET MILITARY;SIAI-MARCHETTI;S-211;L1J/L;3700;1;JT15D-4 series;1PW036;LEAR25-D-1;LEAR25-A-1;C510;L;0
1248;C101;JB;JET BUSINESS;CASA;E-25 Mirlo;L1J/L;5600;1;TFE731-2-2B;1AS001;LEAR25-D-1;LEAR25-A-1;C525;L;BUSJ
1249;C25M;JB;JET BUSINESS;CESSNA;525CitationM2;L2J/L;4853;2;JT15D-4 series;1PW036;LEAR25-D-1;LEAR25-A-1;C525;L;
1250;C525;JB;JET BUSINESS;CESSNA;525 CitationJet;L2J/L;4735;2;JT15D-1 series;1PW035;CNA525C-D-1;CNA525C-A-1;C525;L;BUSJ
1251;GNAT;JS;JET SMALL;FOLLAND;Fo144Gnat;L1J/L;4030;1;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C525;L;
1252;IR99;JS;JET SMALL;AVIOANE;IAR99Soim;L1J/L;5560;1;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C525;L;
1253;L39;JB;JET BUSINESS;AERO (2);L-39/139 Albatross;L1J/L;5270;1;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C525;L;BUSJ
1254;M339;JB;JET BUSINESS;AERMACCHI;MB-339;L1J/L;6300;1;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C525;L;BUSJ
1255;T1;JS;JET SMALL;FUJI;T1;L1J/L;5000;1;TFE731-3;1AS002;LEAR25-D-1;LEAR25-A-1;C525;L;
1256;T38;SS;SUPERSONIC;NORTHROP;T-38 Talon;L2J/L;5485;2;JT15D-1 series;1PW035;MU3001-D-1;MU3001-A-1;C525;L;NONE
