FLIGHT_ID;FLIGHT_PHASE;POINT_INDEX;ORIGIN;LATITUDE;LONGITUDE;X;Y;LOCAL_DISTANCE_FT;TOTAL_DISTANCE_NM;ELEVATION_FT;DATE;TIME;TAS_KT;ANP_POWER_SETTING_1ENG_LB;TOTAL_NET_THRUST_N;FUEL_FLOW_KGM;TOTAL_FUEL_BURNT_KG;WEIGHT_KG
FLIGHT_23;ARRIVAL;34;VERTICAL_PROFILE;0;-0.052371234911948554;-3.1479153361841385;0;-20081.136687728213;15.55;1052.4077792830412;30/01/2023;15:12:07;81.86077339829599;23.91603716640692;101.65655980988483;0.272001706;2.806114666672534;1000.1711766887342
FLIGHT_23;ARRIVAL;35;VERTICAL_PROFILE;0;-0.04963316745400366;-2.983336353907649;0;-19081.136687728213;15.71;1000;30/01/2023;15:12:15;81.79504341929498;25.66642523884812;109.30525647905309;0.272001706;2.840677016781601;1000.1711766887342
FLIGHT_23;ARRIVAL;36;TRACK2D;0;-0.04915234621546275;-2.95443528725702;0;-18905.53062764166;15.74;990.7968763622195;30/01/2023;15:12:16;81.78399469799149;25.657952794919755;109.30525647905309;0.27200170599999995;2.8467471881871678;1000.1711766887342
FLIGHT_23;ARRIVAL;37;TRACK2D;0;-0.03292755881184362;-1.9792003671706266;0;-12979.895977355525;16.72;680.2475234980827;30/01/2023;15:13:01;81.41028867312713;25.370400913627915;109.30525647905309;0.27200170600000007;3.0521538098348344;1000.1711766887342
FLIGHT_23;ARRIVAL;38;HEIGHT_REFINEMENT;0;-0.030902773337938873;-1.8574951361119363;0;-12240.401605867506;16.84;641.4922656960873;30/01/2023;15:13:07;81.36353125875547;25.33428657534454;109.30525647905309;0.27200170599999995;3.0778579710518343;1000.1711766887342
FLIGHT_23;ARRIVAL;39;VERTICAL_PROFILE;0;-0.02873499168389686;-1.7271947312096914;0;-11448.682012636928;16.97;600;30/01/2023;15:13:13;81.313441899106;25.29556458775031;109.30525647905309;0.27200170599999995;3.1053936104225675;1000.1711766887342
FLIGHT_23;ARRIVAL;40;VERTICAL_PROFILE;0;-0.023510447741370157;-1.4131593255352022;0;-9540.568343864106;17.28;500;30/01/2023;15:13:29;71.0444812407806;25.203848260761145;109.30525647905309;0.27200170599999995;3.1765039230945007;1000.1711766887342
FLIGHT_23;ARRIVAL;41;TRACK2D;0;-0.02198866062499008;-1.3216881771058315;0;-8984.779584180924;17.37;470.87234535452853;30/01/2023;15:13:34;70.555865976467;25.177645934494027;109.30525647905309;0.272001706;3.198885130136534;1000.1711766887342
FLIGHT_23;ARRIVAL;42;HEIGHT_REFINEMENT;0;-0.015468536094299096;-0.929778380850296;0;-6603.492552054702;17.76;346.07438016528926;30/01/2023;15:13:55;68.42289522683356;25.065071503504488;109.30525647905309;0.27200170600000007;3.2966924102523674;1000.1711766887342
FLIGHT_23;ARRIVAL;43;TRACK2D;0;-0.013839576852368167;-0.8318653606911448;0;-6008.562271135483;17.86;314.8954053140771;30/01/2023;15:14:01;67.87953974981082;25.036867375582865;109.30525647905309;0.272001706;3.321639500054334;1000.1711766887342
FLIGHT_23;ARRIVAL;44;HEIGHT_REFINEMENT;0;-0.009477581780038106;-0.5696757978971109;0;-4415.469646747025;18.12;231.40495867768595;30/01/2023;15:14:16;66.40266332382711;24.961185991588266;109.30525647905309;0.272001706;3.3894993923395673;1000.1711766887342
FLIGHT_23;ARRIVAL;45;TRACK2D;0;-0.007379030375960312;-0.4435366652267819;0;-3649.0344013375125;18.25;191.2377895015207;30/01/2023;15:14:23;65.680309088621;24.924693882392067;109.30525647905309;0.272001706;3.422728934089234;1000.1711766887342
FLIGHT_23;ARRIVAL;46;HEIGHT_REFINEMENT;0;-0.004727996377741108;-0.28418906546575706;0;-2680.820856953552;18.41;140.49586776859505;30/01/2023;15:14:33;64.75626357234425;24.87851802844164;109.30525647905307;0.272001706;3.465260934184101;1000.1711766887342
FLIGHT_23;ARRIVAL;47;TRACK2D;0;-0.001946298733995751;-0.11698757235421167;0;-1664.8861926435598;18.58;87.25298811544644;30/01/2023;15:14:43;63.77228015102474;24.829973942800066;109.30525647905307;0.272001706;3.5106081519360677;1000.1711766887342
FLIGHT_23;ARRIVAL;48;HEIGHT_REFINEMENT;0;-0.000734026834900448;-0.04412067683030031;0;-1222.1389200817666;18.65;64.0495867768595;30/01/2023;15:14:47;63.338674931154394;24.808788571366033;109.30525647905307;0.272001706;3.5305912106035344;1000.1711766887342
FLIGHT_23;ARRIVAL;49;VERTICAL_PROFILE;0;-0.000125795486681542;-0.007561279439244742;0;-1000;18.68;52.407779283041194;30/01/2023;15:14:49;63.12000069602215;24.798152448559332;109.30525647905307;0.272001706;3.540677940534368;1000.1711766887342
FLIGHT_23;ARRIVAL;50;TRACK2D;0;0;0;0;-954.0568343864106;18.69;49.99999999999999;30/01/2023;15:14:50;63.07467949003687;24.79599543485656;109.30525647905307;0.272001706;3.5427678203088013;1000.1711766887342
FLIGHT_23;ARRIVAL;51;VERTICAL_PROFILE;0;0.00261227197126335;0.15701770283724467;0;0;18.85;0;30/01/2023;15:14:59;62.126066825570405;24.751160355949516;109.30525647905309;0.272001706;3.583568076208801;1000.1711766887342
FLIGHT_23;ARRIVAL;52;VERTICAL_PROFILE;0;0.002694413995001697;0.16195507230553935;0;30;18.85;0;30/01/2023;15:14:59;62.46408433773944;10;44.1616695569503;0.272001706;3.584860084312301;1000.1711766887342
FLIGHT_23;ARRIVAL;53;SPEED_REFINEMENT;0;0.003370480034000436;0.20259185805282068;0;276.9135802469135;18.89;0;30/01/2023;15:15:02;45.001006996005835;10;44.1616695569503;0.272001706;3.5972044284029345;1000.1711766887342
FLIGHT_23;ARRIVAL;54;SPEED_REFINEMENT;0;0.003826824610324584;0.23002168843223555;0;443.58024691358014;18.92;0;30/01/2023;15:15:04;27.537929654272226;10;44.1616695569503;0.272001706;3.609544239131801;1000.1711766887342
FLIGHT_23;ARRIVAL;55;VERTICAL_PROFILE;0;0.004063447723974143;0.24424456344378404;0;530;18.94;0;30/01/2023;15:15:07;10.074852312538619;10;44.1616695569503;0.272001706;3.6218885832224346;1000.1711766887342
FLIGHT_24;DEPARTURE;1;VERTICAL_PROFILE;0;0;0;0;0;0;0;30/01/2023;15:01:48;0;141.14470194088796;623.3185686827735;0.272001706;;1111.301307431927
FLIGHT_24;DEPARTURE;2;SPEED_REFINEMENT;0;0.000310974592869629;0.018691972639250907;0;113.57448187307884;0.02;0;30/01/2023;15:01:56;18.471097839082002;141.14470194088796;623.3185686827735;0.272001706;0.033030073831933335;1111.301307431927
FLIGHT_24;DEPARTURE;3;SPEED_REFINEMENT;0;0.001243898371478517;0.07476789055700363;0;454.29792749231535;0.07;0;30/01/2023;15:02:03;36.942195678164005;141.14470194088796;623.3185686827735;0.272001706;0.06606014766386667;1111.301307431927
FLIGHT_24;DEPARTURE;4;VERTICAL_PROFILE;0;0.002798771335826662;0.16822775375325819;0;1022.1703368577096;0.17;0;30/01/2023;15:02:10;55.413293517246004;141.14470194088796;623.3185686827735;0.272001706;0.0990902214958;1111.301307431927
FLIGHT_24;DEPARTURE;5;TRACK2D;0;0.003032543875240204;0.18227928725701942;0;1107.5490000952482;0.18;6.685983254555835;30/01/2023;15:02:11;56.33463283107094;139.89139216947305;617.7017603324216;0.272001706;0.10352384930360001;1111.301307431927
FLIGHT_24;DEPARTURE;6;TRACK2D;0;0.00473783812916856;0.28478063066954645;0;1730.3584378175378;0.28;55.45804542429626;30/01/2023;15:02:18;62.64689969961735;130.38494279751606;575.0716571501451;0.272001706;0.13377043901080002;1111.301307431927
FLIGHT_24;DEPARTURE;7;HEIGHT_REFINEMENT;0;0.005560479946876081;0.33422775175618474;0;2030.8045847232715;0.33;78.98591328887949;30/01/2023;15:02:21;65.47473360548187;125.54185830131472;553.3336019265099;0.272001706;0.14724359018133334;1111.301307431927
FLIGHT_24;DEPARTURE;8;TRACK2D;0;0.006821998435209226;0.410054747300216;0;2491.5377506183154;0.41;115.06582031930918;30/01/2023;15:02:25;69.58833851198776;117.72861679443825;518.2300842195793;0.272001706;0.16678691275743335;1111.301307431927
FLIGHT_24;DEPARTURE;9;VERTICAL_PROFILE;0;0.008856712805225386;0.5323567816306455;0;3234.658364433781;0.53;173.25942269818728;30/01/2023;15:02:31;75.7539620440147;103.8957234441503;455.9515287279578;0.272001706;0.19590016202296667;1111.301307431927
FLIGHT_24;DEPARTURE;10;TRACK2D;0;0.009285052174012057;0.558103282937365;0;3391.0969384885525;0.56;188.85301281099694;30/01/2023;15:02:33;75.7715877162406;103.9313299367344;455.84797326079;0.272001706;0.2017844655961;1111.301307431927
FLIGHT_24;DEPARTURE;11;HEIGHT_REFINEMENT;0;0.009696224915543188;0.5828179374812742;0;3541.2658981093446;0.58;203.82165605095543;30/01/2023;15:02:34;75.78850314553769;103.96549795071799;455.74854586877944;0.27200170600000007;0.20743303435736668;1111.301307431927
FLIGHT_24;DEPARTURE;12;TRACK2D;0;0.012126944584277342;0.7289229460043198;0;4429.016001446307;0.73;292.311411967513;30/01/2023;15:02:41;75.88842463918022;104.16725918276295;455.1603197061369;0.272001706;0.24079857696003337;1111.301307431927
FLIGHT_24;DEPARTURE;13;HEIGHT_REFINEMENT;0;0.012470612704899187;0.7495800519381779;0;4554.530849382081;0.75;304.82256596906274;30/01/2023;15:02:42;75.90254145954498;104.19575373931569;455.0770918022296;0.27200170600000007;0.2455132731973667;1111.301307431927
FLIGHT_24;DEPARTURE;14;TRACK2D;0;0.015347703046654929;0.922515382289417;0;5605.304939482548;0.92;409.56233722554634;30/01/2023;15:02:51;76.02062057027106;104.43399695560043;454.37973377736074;0.272001706;0.28493992048206673;1111.301307431927
FLIGHT_24;DEPARTURE;15;HEIGHT_REFINEMENT;0;0.016194790908629315;0.9734318992722201;0;5914.679297486928;0.97;440.400363967243;30/01/2023;15:02:54;76.05535110134538;104.50403826164754;454.1742099725088;0.272001706;0.2965362598812001;1111.301307431927
FLIGHT_24;DEPARTURE;16;TRACK2D;0;0.017271987738163273;1.0381797408207345;0;6308.094304998272;1.04;479.61545147636315;30/01/2023;15:02:57;76.09949318689797;104.5930383399904;453.912721811232;0.272001706;0.3112742189846334;1111.301307431927
FLIGHT_24;DEPARTURE;17;TRACK2D;0;0.01851712279054509;1.1130219654427649;0;6762.843894446437;1.11;524.9442889748465;30/01/2023;15:03:01;76.15048527365482;104.69581952836256;453.61027903986337;0.27200170599999995;0.32829699241846677;1111.301307431927
FLIGHT_24;DEPARTURE;18;TRACK2D;0;0.02008764948586271;1.207422738660907;0;7336.433376604923;1.21;582.1189297681501;30/01/2023;15:03:05;76.21475448770754;104.82531684379941;453.2285109504009;0.272001706;0.3497533936601001;1111.301307431927
FLIGHT_24;DEPARTURE;19;HEIGHT_REFINEMENT;0;0.02171857200275252;1.3054537667945236;0;7932.080686957872;1.31;641.4922656960873;30/01/2023;15:03:10;76.2814379121192;104.95962497320274;452.83172101278547;0.27200170599999995;0.37201219993443346;1111.301307431927
FLIGHT_24;DEPARTURE;20;TRACK2D;0;0.02219587738313028;1.3341435032397408;0;8106.402681470021;1.33;658.8684515025253;30/01/2023;15:03:12;76.30094244302222;104.9988990605999;452.7155307848765;0.27200170600000007;0.37852210743136677;1111.301307431927
FLIGHT_24;DEPARTURE;21;TRACK2D;0;0.025322829739087636;1.5220974686825057;0;9248.43165043646;1.52;772.7043883654012;30/01/2023;15:03:21;76.42859860497298;105.25583140039568;451.9535993642245;0.272001706;0.42113117467626676;1111.301307431927
FLIGHT_24;DEPARTURE;22;TRACK2D;0;0.03089755743122597;1.8571816198704105;0;11284.4398123108;1.86;975.6509885529474;30/01/2023;15:03:38;76.65565654763572;105.71234109089482;450.5920327934372;0.272001706;0.4969108499678668;1111.301307431927
FLIGHT_24;DEPARTURE;23;VERTICAL_PROFILE;0;0.031566398930736865;1.8973841550469561;0;11528.714838322361;1.9;1000;30/01/2023;15:03:40;76.68285320558905;105.76697956831885;450.42839901333684;0.272001706;0.5059866402247334;1111.301307431927
FLIGHT_24;DEPARTURE;24;TRACK2D;0;0.033237042297210785;1.9978027127429807;0;12138.869040924752;2;1039.9739156420887;30/01/2023;15:03:45;79.36513830976125;102.55287476341519;436.1449523655273;0.272001706;0.5281774460725667;1111.301307431927
FLIGHT_24;DEPARTURE;25;TRACK2D;-0.000035090476256518;0.0336340891008301;2.0216682894168465;-0.002095088552915767;12284.436601662397;2.02;1049.5106939980074;30/01/2023;15:03:46;79.99177699780104;101.7710734007786;432.6676168799885;0.27200170599999995;0.5333545452101;1111.301307431927
FLIGHT_24;DEPARTURE;26;VERTICAL_PROFILE;-0.00014305251574813;0.03485620977265534;2.0951271721790055;-0.008540998019485156;12732.495940679259;2.1;1078.8650541648612;30/01/2023;15:03:49;81.89049192706563;99.32606284644596;421.7844341676538;0.272001706;0.5490309101992333;1111.301307431927
FLIGHT_24;DEPARTURE;27;VERTICAL_PROFILE;-0.000384007295819234;0.0375837964233584;2.259076177066044;-0.022927283284095643;13732.495940679259;2.26;1151.4120318351165;30/01/2023;15:03:57;81.97843845882498;92.53725571676524;391.9178213033692;0.27200170599999995;0.5835887269465333;1111.301307431927
FLIGHT_24;DEPARTURE;28;TRACK2D;-0.00086816539646428;0.043064423002999126;2.5885041252699783;-0.05183410367170626;15741.82773522666;2.59;1297.1829806662809;30/01/2023;15:04:12;82.16122702562907;92.8432256752013;391.0889808165514;0.27200170600000007;0.6529083617206333;1111.301307431927
FLIGHT_24;DEPARTURE;29;TRACK2D;-0.001320372201639595;0.044742418749017104;2.689364617710583;-0.07883326133909288;16376.244429022361;2.7;1343.207994384715;30/01/2023;15:04:17;82.21885539402554;92.93962192175614;390.82692162784645;0.27200170599999995;0.6747636987977332;1111.301307431927
FLIGHT_24;DEPARTURE;30;TRACK2D;-0.003436551197879087;0.05259535341275366;3.1613865874730025;-0.20518043196544278;19345.270453978825;3.18;1558.6018591196387;30/01/2023;15:04:40;82.4880170546842;93.38942722701826;389.59816005387705;0.27200170599999995;0.7768232722506999;1111.301307431927
FLIGHT_24;DEPARTURE;31;HEIGHT_REFINEMENT;-0.00488018742031392;0.055670370773795635;3.346218858969584;-0.2913732126529374;20584.44186769328;3.39;1648.5;30/01/2023;15:04:49;82.60009663504914;93.57652128977364;389.0841685942738;0.272001706;0.8193144720896666;1111.301307431927
FLIGHT_24;DEPARTURE;32;TRACK2D;-0.005165990695391992;0.05627914604491308;3.382810950323974;-0.308437192224622;20829.76630810209;3.43;1666.297546700306;30/01/2023;15:04:51;82.62226751345294;93.61351681700661;388.9823308113405;0.27200170600000007;0.8277193248050666;1111.301307431927
FLIGHT_24;DEPARTURE;33;TRACK2D;-0.007632743672016711;0.06153343799174028;3.698634440604752;-0.45571549892008645;22947.143544141403;3.78;1819.906865762757;30/01/2023;15:05:07;82.81337604250905;93.9322169077457;388.1022657599303;0.272001706;0.9001669791981666;1111.301307431927
FLIGHT_24;DEPARTURE;34;TRACK2D;-0.011870421744556584;0.06754674893333547;4.06008082937365;-0.7087274773218144;25627.93094128942;4.22;2014.3898892023562;30/01/2023;15:05:27;83.0547055723057;94.33417493909621;386.98515426508754;0.27200170600000007;0.9916411529259666;1111.301307431927
FLIGHT_24;DEPARTURE;35;TRACK2D;-0.013330163504682392;0.06961812247589153;4.184586362850972;-0.7958818444924406;26551.36996687691;4.37;2081.382599571494;30/01/2023;15:05:34;83.137673078409;94.47223962718239;386.59960031426726;0.272001706;1.0230845501395667;1111.301307431927
FLIGHT_24;DEPARTURE;36;TRACK2D;-0.02010317672582359;0.0763457945723332;4.588971369330454;-1.2002668509719223;30026.216831726622;4.94;2333.472237483303;30/01/2023;15:06:00;83.44913573009548;94.98997067190007;385.1453246940169;0.27200170599999995;1.1411151570965;1111.301307431927
FLIGHT_24;DEPARTURE;37;TRACK2D;-0.02034792797380601;0.07658890736243981;4.603584323974082;-1.214879805615551;30151.78474056594;4.96;2342.58180976197;30/01/2023;15:06:01;83.46036905986728;95.00862670929563;385.09266982223215;0.272001706;1.1453719837954;1111.301307431927
FLIGHT_24;DEPARTURE;38;TRACK2D;-0.028487099163328415;0.0822481865013457;4.943750669546437;-1.7008317278617713;33756.01116329706;5.56;2604.0575435703886;30/01/2023;15:06:28;83.78216180633909;95.54256557240936;383.5782144830123;0.272001706;1.2672922151481334;1111.301307431927
FLIGHT_24;DEPARTURE;39;TRACK2D;-0.03748539436972975;0.08641628806822817;5.19428573650108;-2.2380779352051836;37357.875190471226;6.15;2865.361892721089;30/01/2023;15:06:55;84.10251361024461;96.07318999458099;382.0587545441499;0.272001706;1.3886412429182666;1111.301307431927
FLIGHT_24;DEPARTURE;40;VERTICAL_PROFILE;-0.04242718177112252;0.08773019865420564;5.273261901392498;-2.533128995211195;39213.74998501988;6.45;3000;30/01/2023;15:07:08;84.26710074001485;96.34545552192488;381.2734829190392;0.27200170600000007;1.4509795005716999;1111.301307431927
FLIGHT_24;DEPARTURE;41;TRACK2D;-0.04388820720114194;0.0881186525926215;5.296610980561555;-2.620360004319655;39762.43410465713;6.54;3037.302725579627;30/01/2023;15:07:12;84.3160101739091;96.42851300235607;381.0650401616894;0.272001706;1.4693804159825998;1111.301307431927
FLIGHT_24;DEPARTURE;42;TRACK2D;-0.047080586019853515;0.08896745273828036;5.34763041900648;-2.810962043196544;40961.324983392224;6.74;3118.810274001003;30/01/2023;15:07:21;84.4227801225552;96.60974755924782;380.6091894057717;0.27200170600000007;1.5095414678734997;1111.301307431927
FLIGHT_24;DEPARTURE;43;TRACK2D;-0.05300076008553485;0.0894834684655412;5.37864694600432;-3.164428004319655;43117.27583368162;7.1;3265.3843045828953;30/01/2023;15:07:37;84.61444423930413;96.93480689918813;379.78806189501586;0.272001706;1.5816355200487997;1111.301307431927
FLIGHT_24;DEPARTURE;44;TRACK2D;-0.05697419832665683;0.08982983368626975;5.399466168466523;-3.4016634557235426;44564.284551773955;7.33;3363.760341341554;30/01/2023;15:07:48;84.74284026329397;97.15236690483643;379.23594896459207;0.272001706;1.629924889587333;1111.301307431927
FLIGHT_24;DEPARTURE;45;TRACK2D;-0.0627214008774052;0.08982983368626975;5.399466168466523;-3.7448020950323975;46649.23266946488;7.68;3505.507194764983;30/01/2023;15:08:03;84.92750060254453;97.46498811238142;378.4390108409264;0.272001706;1.6993714584908997;1111.301307431927
FLIGHT_24;DEPARTURE;46;TRACK2D;-0.08835638582446545;0.08982983368626975;5.399466168466523;-5.275347395248381;55948.994273560216;9.21;4137.758872292793;30/01/2023;15:09:11;85.74632204899561;98.84737281554645;374.86369367315217;0.272001706;2.0072139226181664;1111.301307431927
FLIGHT_24;DEPARTURE;47;HEIGHT_REFINEMENT;-0.09213689758928562;0.08982983368626975;5.399466168466523;-5.501064107234213;57320.47384442445;9.43;4231;30/01/2023;15:09:21;85.86641682857343;99.0496071667125;374.33353549451556;0.272001706;2.0523526057288666;1111.301307431927
FLIGHT_24;DEPARTURE;48;TRACK2D;-0.12107948158425232;0.08982983368626975;5.399466168466523;-7.2290907084233265;67820.15355617563;11.16;4944.829062923078;30/01/2023;15:10:37;86.78032377148674;100.58438777548076;370.24963529439646;0.27200170600000007;2.3957502261921;1111.301307431927
FLIGHT_24;DEPARTURE;49;VERTICAL_PROFILE;-0.12331641695627413;0.08982983368626975;5.399466168466523;-7.362647678618759;68631.6603983498;11.3;5000;30/01/2023;15:10:43;86.8505581144363;100.70203520793527;369.9321189427632;0.27200170600000007;2.4221343916741;1111.301307431927
FLIGHT_24;DEPARTURE;50;TRACK2D;-0.17659148484961532;0.08982983368626975;5.399466168466523;-10.543453321814255;87958.58537502639;14.48;6203.652931586524;30/01/2023;15:13:00;88.51791275993547;103.5822939058996;363.3348959045469;0.27200170599999995;3.0437126902253;1111.301307431927
FLIGHT_24;DEPARTURE;51;TRACK2D;-0.252251926869092;0.08982983368626975;5.399466168466523;-15.060785170626351;115406.39059491205;18.99;7913.062538050073;30/01/2023;15:16:10;90.83328109426755;107.54030214852081;353.75424462613245;0.272001706;3.9059444981600002;1111.301307431927
FLIGHT_24;DEPARTURE;52;VERTICAL_PROFILE;-0.25609987926991595;0.08982983368626975;5.399466168466523;-15.29052844820964;116802.33602126865;19.22;8000;30/01/2023;15:16:19;90.94946140325415;107.73771369323622;353.2600468317392;0.272001706;3.9491791693287004;1111.301307431927
FLIGHT_25;ARRIVAL;1;VERTICAL_PROFILE;-0.11324309712808182;-0.22277794811381318;-13.390673727861772;-6.761216768772242;-114486.82012636928;0;6000;30/01/2023;15:01:48;275.5816965336915;151.99027567138828;1075.4631734534798;4.541299999971844;;5715.263866792767
FLIGHT_25;ARRIVAL;2;TRACK2D;-0.11075243436098592;-0.22277794811381318;-13.390673727861772;-6.612510920086393;-113583.2670321107;0.15;5952.646788865588;30/01/2023;15:01:50;273.9497069651507;151.76725774421814;1075.4631734534798;4.54129999997206;0.14986289999907443;5715.263866792767
FLIGHT_25;ARRIVAL;3;SPEED_REFINEMENT;-0.08746173602669685;-0.22277794811381318;-13.390673727861772;-5.221932031590407;-105133.95674193135;1.55;5509.83720008394;30/01/2023;15:02:09;258.18986268968916;149.665688539612;1075.4631734534798;4.541299999974069;1.59770502832382;5715.263866792767
FLIGHT_25;ARRIVAL;4;SPEED_REFINEMENT;-0.06336043876835327;-0.22277794811381318;-13.390673727861772;-3.7829560647995097;-96390.58048035351;2.99;5051.616266778587;30/01/2023;15:02:31;240.79802884568682;147.34110140783577;1075.46317345348;4.541299999976151;3.196999511648388;5715.263866792767
FLIGHT_25;ARRIVAL;5;TRACK2D;-0.05697419832665683;-0.22277794811381318;-13.390673727861772;-3.4016634557235426;-94073.80464542094;3.38;4930.199190173156;30/01/2023;15:02:36;235.9749024773981;146.68274137667973;1075.46317345348;4.541299999976703;3.6409115866460837;5715.263866792767
FLIGHT_25;ARRIVAL;6;TRACK2D;-0.047080586019853515;-0.22191559454647364;-13.338839624190065;-2.810962043196544;-90470.84595122104;3.97;4741.376126161614;30/01/2023;15:02:46;228.27178202321903;145.65297336114529;1075.46317345348;4.54129999997756;4.350111269975845;5715.263866792767
FLIGHT_25;ARRIVAL;7;TRACK2D;-0.04160266772876729;-0.22045910825782275;-13.251293559395249;-2.4839011101511876;-88413.62578081022;4.31;4633.561785534103;30/01/2023;15:02:51;223.75454099051814;145.06171705270404;1075.46317345348;4.541299999978048;4.766245726640478;5715.263866792767
FLIGHT_25;ARRIVAL;8;SPEED_REFINEMENT;-0.041184785886625684;-0.22034800228605994;-13.244615233152956;-2.4589513358152066;-88256.69134163576;4.34;4625.33720008394;30/01/2023;15:02:52;223.40619500168447;145.01651427605952;1075.46317345348;4.5412999999780865;4.798110514973658;5715.263866792767
FLIGHT_25;ARRIVAL;9;TRACK2D;-0.03893987118015801;-0.2197511267943937;-13.208738410367172;-2.3249179568034557;-87413.61946120061;4.48;4581.153675054356;30/01/2023;15:02:54;221.52546039731607;144.75791280504433;1075.46317345348;4.541299999978287;4.971436798306159;5715.263866792767
FLIGHT_25;ARRIVAL;10;TRACK2D;-0.03748539436972975;-0.2193644298764214;-13.185494941684665;-2.2380779352051836;-86867.3961582594;4.57;4552.52732475456;30/01/2023;15:02:56;220.29836788439394;144.5901189182509;1075.46317345348;4.541299999978419;5.08451516830562;5715.263866792767
FLIGHT_25;ARRIVAL;11;TRACK2D;-0.028487099163328415;-0.215196328309539;-12.934959874730023;-1.7008317278617713;-83265.53213108525;5.16;4363.761629810891;30/01/2023;15:03:06;212.02902933958546;143.4787521003108;1075.46317345348;4.541299999979274;5.846848061635402;5715.263866792767
FLIGHT_25;ARRIVAL;12;HEIGHT_REFINEMENT;-0.022766463576663388;-0.21121867253626955;-12.695872069529548;-1.3592792779773588;-80732.28932577807;5.58;4231;30/01/2023;15:03:13;206.01436115768212;142.69192714428326;1075.46317345348;4.541299999979877;6.4012651032995755;5715.263866792767
FLIGHT_25;ARRIVAL;13;TRACK2D;-0.02157882359576873;-0.21039288614330595;-12.646235935205185;-1.288370838012959;-80206.37216302265;5.67;4203.437849413151;30/01/2023;15:03:14;204.74353061415638;142.55813663385695;1075.46317345348;4.541299999980003;6.518506331632391;5715.263866792767
FLIGHT_25;ARRIVAL;14;TRACK2D;-0.02034792797380601;-0.2095370491706331;-12.594793529157668;-1.214879805615551;-79661.3057083077;5.76;4174.87212695986;30/01/2023;15:03:16;203.4180494854115;142.41934201386078;1075.46317345348;4.541299999980133;6.640894366631854;5715.263866792767
FLIGHT_25;ARRIVAL;15;TRACK2D;-0.013330163504682392;-0.20256623690343498;-12.17579392224622;-0.7958818444924406;-76060.88386355029;6.35;3986.182013593974;30/01/2023;15:03:27;194.43578039385272;141.49911818695418;1075.46317345348;4.541299999980989;7.470362811628304;5715.263866792767
FLIGHT_25;ARRIVAL;16;SPEED_REFINEMENT;-0.010597595581847747;-0.19868870366360833;-11.942724253892283;-0.6327329680467324;-74332.2436371258;6.64;3895.5878181477324;30/01/2023;15:03:32;189.97235519256816;141.05516575861145;1075.46317345348;4.541299999981401;7.882788539959929;5715.263866792767
FLIGHT_25;ARRIVAL;17;TRACK2D;-0.009188991133143365;-0.19668988397243928;-11.822579766738661;-0.5486317710583154;-73441.15130862295;6.78;3848.8876480747444;30/01/2023;15:03:35;187.63004626454895;140.80840657416485;1075.46317345348;4.541299999981613;8.099332861625713;5715.263866792767
FLIGHT_25;ARRIVAL;18;TRACK2D;-0.007632743672016711;-0.1944815524192837;-11.689842;-0.45571549892008645;-72456.65744081872;6.94;3797.292510745352;30/01/2023;15:03:39;185.00774651666526;140.53527908259574;1075.46317345348;4.541299999981847;8.341838281624737;5715.263866792767
FLIGHT_25;ARRIVAL;19;TRACK2D;-0.003436551197879087;-0.18554349522094693;-11.152595792656589;-0.20518043196544278;-68854.79341364455;7.54;3608.526815801683;30/01/2023;15:03:51;175.0794238662376;139.53146022034105;1075.46317345348;4.541299999982704;9.260618959954485;5715.263866792767
FLIGHT_25;ARRIVAL;20;SPEED_REFINEMENT;-0.00314856728327892;-0.18447481548403294;-11.08835989409592;-0.1879862565860017;-68450.74853047614;7.6;3587.35172074415;30/01/2023;15:03:52;173.93034922745417;139.41840437293962;1075.46317345348;4.541299999982801;9.36688537995408;5715.263866792767
FLIGHT_25;ARRIVAL;21;TRACK2D;-0.002198626454592395;-0.18094967931004177;-10.876472008639308;-0.13126972354211663;-67117.97016444674;7.82;3517.5037663040694;30/01/2023;15:03:57;170.08499513663543;139.0134422607257;1075.46317345348;4.541299999983118;9.723150364952744;5715.263866792767
FLIGHT_25;ARRIVAL;22;TRACK2D;-0.00086816539646428;-0.17601256481119243;-10.579713330453565;-0.05183410367170626;-65251.35069493977;8.13;3419.678385140721;30/01/2023;15:04:04;164.5484005009495;138.4442823045017;1075.46317345348;4.541299999983562;10.236392953284195;5715.263866792767
FLIGHT_25;ARRIVAL;23;SPEED_REFINEMENT;-0.000346840747680857;-0.17011130441774786;-10.225002044256609;-0.0207082421691537;-63087.80400582908;8.48;3306.291707789253;30/01/2023;15:04:12;157.8883432623402;137.7816429872678;1075.46317345348;4.541299999984076;10.85393406494866;5715.263866792767
FLIGHT_25;ARRIVAL;24;TRACK2D;0;-0.1661851567247542;-9.98901027213823;0;-61648.382039028234;8.72;3230.854799057993;30/01/2023;15:04:17;153.29715616630148;137.2973471786069;1075.46317345348;4.541299999984419;11.28036213494718;5715.263866792767
FLIGHT_25;ARRIVAL;25;TRACK2D;0;-0.1650582513184677;-9.921274561555075;0;-61236.812410596816;8.79;3209.285348811556;30/01/2023;15:04:19;151.95891240092183;137.1585595540762;1075.46317345348;4.541299999984518;11.404718066613421;5715.263866792767
