stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.015672,,337.0,PointSource,AUSTAL2000
process(),,0.015646,,338.0,PointSource,AUSTAL2000
process(),,0.015624,,339.0,PointSource,AUSTAL2000
process(),,0.0,,340.0,PointSource,AUSTAL2000
process(),,0.015605,,341.0,PointSource,AUSTAL2000
process(),,0.015629,,342.0,PointSource,AUSTAL2000
process(),,0.015587,,343.0,PointSource,AUSTAL2000
process(),,0.015623,,344.0,PointSource,AUSTAL2000
process(),,0.015625,,345.0,PointSource,AUSTAL2000
process(),,0.0,,346.0,PointSource,AUSTAL2000
process(),,0.015626,,347.0,PointSource,AUSTAL2000
process(),,0.015627,,348.0,PointSource,AUSTAL2000
process(),,0.015624,,349.0,PointSource,AUSTAL2000
process(),,0.015623,,350.0,PointSource,AUSTAL2000
process(),,0.015626,,351.0,PointSource,AUSTAL2000
process(),,0.0,,352.0,PointSource,AUSTAL2000
process(),,0.031249,,353.0,PointSource,AUSTAL2000
process(),,0.0,,354.0,PointSource,AUSTAL2000
process(),,0.015628,,355.0,PointSource,AUSTAL2000
process(),,0.015625,,356.0,PointSource,AUSTAL2000
process(),,0.015624,,357.0,PointSource,AUSTAL2000
process(),,0.015623,,358.0,PointSource,AUSTAL2000
process(),,0.015625,,359.0,PointSource,AUSTAL2000
process(),,0.0,,360.0,PointSource,AUSTAL2000
process(),,0.015626,,361.0,PointSource,AUSTAL2000
process(),,0.015627,,362.0,PointSource,AUSTAL2000
process(),,0.015622,,363.0,PointSource,AUSTAL2000
process(),,0.015625,,364.0,PointSource,AUSTAL2000
process(),,0.015625,,365.0,PointSource,AUSTAL2000
process(),,0.0,,366.0,PointSource,AUSTAL2000
process(),,0.015627,,367.0,PointSource,AUSTAL2000
process(),,0.015627,,368.0,PointSource,AUSTAL2000
process(),,0.015621,,369.0,PointSource,AUSTAL2000
process(),,0.015625,,370.0,PointSource,AUSTAL2000
process(),,0.0,,371.0,PointSource,AUSTAL2000
process(),,0.015626,,372.0,PointSource,AUSTAL2000
process(),,0.015626,,373.0,PointSource,AUSTAL2000
process(),,0.015626,,374.0,PointSource,AUSTAL2000
process(),,0.015623,,375.0,PointSource,AUSTAL2000
process(),,0.015624,,376.0,PointSource,AUSTAL2000
process(),,0.0,,377.0,PointSource,AUSTAL2000
process(),,0.015627,,378.0,PointSource,AUSTAL2000
process(),,0.015626,,379.0,PointSource,AUSTAL2000
process(),,0.015623,,380.0,PointSource,AUSTAL2000
process(),,0.015624,,381.0,PointSource,AUSTAL2000
process(),,0.015626,,382.0,PointSource,AUSTAL2000
process(),,0.0,,383.0,PointSource,AUSTAL2000
process(),,0.015626,,384.0,PointSource,AUSTAL2000
process(),,0.015626,,385.0,PointSource,AUSTAL2000
process(),,0.015623,,386.0,PointSource,AUSTAL2000
process(),,0.015624,,387.0,PointSource,AUSTAL2000
process(),,0.015625,,388.0,PointSource,AUSTAL2000
process(),,0.0,,389.0,PointSource,AUSTAL2000
process(),,0.020979,,390.0,PointSource,AUSTAL2000
process(),,0.015634,,391.0,PointSource,AUSTAL2000
process(),,0.015625,,392.0,PointSource,AUSTAL2000
process(),,0.0,,393.0,PointSource,AUSTAL2000
process(),,0.015628,,394.0,PointSource,AUSTAL2000
process(),,0.015624,,395.0,PointSource,AUSTAL2000
process(),,0.015623,,396.0,PointSource,AUSTAL2000
process(),,0.015626,,397.0,PointSource,AUSTAL2000
process(),,0.0,,398.0,PointSource,AUSTAL2000
process(),,0.015626,,399.0,PointSource,AUSTAL2000
process(),,0.015626,,400.0,PointSource,AUSTAL2000
process(),,0.015624,,401.0,PointSource,AUSTAL2000
process(),,0.015623,,402.0,PointSource,AUSTAL2000
process(),,0.015625,,403.0,PointSource,AUSTAL2000
process(),,0.0,,404.0,PointSource,AUSTAL2000
process(),,0.015627,,405.0,PointSource,AUSTAL2000
process(),,0.015626,,406.0,PointSource,AUSTAL2000
process(),,0.015622,,407.0,PointSource,AUSTAL2000
process(),,0.015625,,408.0,PointSource,AUSTAL2000
process(),,0.015625,,409.0,PointSource,AUSTAL2000
process(),,0.0,,410.0,PointSource,AUSTAL2000
process(),,0.015628,,411.0,PointSource,AUSTAL2000
process(),,0.016872,,412.0,PointSource,AUSTAL2000
process(),,0.015637,,413.0,PointSource,AUSTAL2000
process(),,0.015625,,414.0,PointSource,AUSTAL2000
process(),,0.0,,415.0,PointSource,AUSTAL2000
process(),,0.03125,,416.0,PointSource,AUSTAL2000
process(),,0.0,,417.0,PointSource,AUSTAL2000
process(),,0.032948,,418.0,PointSource,AUSTAL2000
process(),,0.0,,419.0,PointSource,AUSTAL2000
process(),,0.015625,,420.0,PointSource,AUSTAL2000
process(),,0.015625,,421.0,PointSource,AUSTAL2000
process(),,0.01566,,422.0,PointSource,AUSTAL2000
process(),,0.015624,,423.0,PointSource,AUSTAL2000
process(),,0.015626,,424.0,PointSource,AUSTAL2000
process(),,0.0,,425.0,PointSource,AUSTAL2000
process(),,0.015624,,426.0,PointSource,AUSTAL2000
process(),,0.015627,,427.0,PointSource,AUSTAL2000
process(),,0.015591,,428.0,PointSource,AUSTAL2000
process(),,0.015656,,429.0,PointSource,AUSTAL2000
process(),,0.015628,,430.0,PointSource,AUSTAL2000
process(),,0.0,,431.0,PointSource,AUSTAL2000
process(),,0.015645,,432.0,PointSource,AUSTAL2000
