326, NULL, 'HDV', 2005, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
327, NULL, 'HDV', 2006, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
328, NULL, 'HDV', 2007, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
329, NULL, 'HDV', 2008, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
330, NULL, 'HDV', 2009, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
331, NULL, 'HDV', 2010, 'P2', NULL, 'Fuel Evaporation', 0, NULL, 'g/h', NULL, 0, 0, 0, 0
332, NULL, 'HDV', 1998, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
333, NULL, 'HDV', 1999, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
334, NULL, 'HDV', 2000, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
335, NULL, 'HDV', 2001, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
336, NULL, 'HDV', 2002, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
337, NULL, 'HDV', 2003, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
338, NULL, 'HDV', 2004, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
339, NULL, 'HDV', 2005, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
340, NULL, 'HDV', 2006, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
341, NULL, 'HDV', 2007, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
342, NULL, 'HDV', 2008, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
343, NULL, 'HDV', 2009, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
344, NULL, 'HDV', 2010, 'P3', NULL, 'Turn-off', 0, NULL, 'g', NULL, 0, 0, 0, 0
345, NULL, 'HDV', 1998, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
346, NULL, 'HDV', 1999, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
347, NULL, 'HDV', 2000, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
348, NULL, 'HDV', 2001, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
349, NULL, 'HDV', 2002, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
350, NULL, 'HDV', 2003, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
351, NULL, 'HDV', 2004, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
352, NULL, 'HDV', 2005, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
353, NULL, 'HDV', 2006, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
354, NULL, 'HDV', 2007, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
355, NULL, 'HDV', 2008, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
356, NULL, 'HDV', 2009, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
357, NULL, 'HDV', 2010, 'P1', NULL, 'Cold Start', 0, NULL, 'g', NULL, 0, 0, 0, 0
