stage,count,source_modules,dispersion modules,timestamp
process(),2434,PointSource,,0.004001
process(),2435,PointSource,,0.003999
process(),2436,PointSource,,0.004001
process(),2437,PointSource,,0.004
process(),2438,PointSource,,0.005003
process(),2439,PointSource,,0.003999
process(),2440,PointSource,,0.003998
process(),2441,PointSource,,0.003945
process(),2442,PointSource,,0.004057
process(),2443,PointSource,,0.004
process(),2444,PointSource,,0.003998
process(),2445,PointSource,,0.004
process(),2446,PointSource,,0.004002
process(),2447,PointSource,,0.004
process(),2448,PointSource,,0.003997
process(),2449,PointSource,,0.003992
process(),2450,PointSource,,0.004011
process(),2451,PointSource,,0.004
process(),2452,PointSource,,0.004997
process(),2453,PointSource,,0.004
process(),2454,PointSource,,0.004002
process(),2455,PointSource,,0.004
process(),2456,PointSource,,0.003999
process(),2457,PointSource,,0.004004
process(),2458,PointSource,,0.003979
process(),2459,PointSource,,0.005017
process(),2460,PointSource,,0.004001
process(),2461,PointSource,,0.004001
process(),2462,PointSource,,0.003998
process(),2463,PointSource,,0.004002
process(),2464,PointSource,,0.004001
process(),2465,PointSource,,0.003999
process(),2466,PointSource,,0.003979
process(),2467,PointSource,,0.004018
process(),2468,PointSource,,0.004001
process(),2469,PointSource,,0.004001
process(),2470,PointSource,,0.003999
process(),2471,PointSource,,0.003999
process(),2472,PointSource,,0.004947
process(),2473,PointSource,,0.004054
process(),2474,PointSource,,0.004
process(),2475,PointSource,,0.004004
process(),2476,PointSource,,0.003981
process(),2477,PointSource,,0.004015
process(),2478,PointSource,,0.004
process(),2479,PointSource,,0.003999
process(),2480,PointSource,,0.005981
process(),2481,PointSource,,0.007021
process(),2482,PointSource,,0.003999
process(),2483,PointSource,,0.005005
process(),2484,PointSource,,0.003995
process(),2485,PointSource,,0.004
process(),2486,PointSource,,0.004004
process(),2487,PointSource,,0.004
process(),2488,PointSource,,0.003996
process(),2489,PointSource,,0.004006
process(),2490,PointSource,,0.003994
process(),2491,PointSource,,0.004004
process(),2492,PointSource,,0.003996
process(),2493,PointSource,,0.004
process(),2494,PointSource,,0.004
process(),2495,PointSource,,0.004004
process(),2496,PointSource,,0.003996
process(),2497,PointSource,,0.004
process(),2498,PointSource,,0.006983
process(),2499,PointSource,,0.004018
process(),2500,PointSource,,0.004
process(),2501,PointSource,,0.004003
process(),2502,PointSource,,0.003996
process(),2503,PointSource,,0.004001
process(),2504,PointSource,,0.003983
process(),2505,PointSource,,0.005016
process(),2506,PointSource,,0.004004
process(),2507,PointSource,,0.003996
process(),2508,PointSource,,0.004
process(),2509,PointSource,,0.004
process(),2510,PointSource,,0.004004
process(),2511,PointSource,,0.003996
process(),2512,PointSource,,0.004
process(),2513,PointSource,,0.004
process(),2514,PointSource,,0.004003
process(),2515,PointSource,,0.003997
process(),2516,PointSource,,0.004
process(),2517,PointSource,,0.004
process(),2518,PointSource,,0.004003
process(),2519,PointSource,,0.003997
process(),2520,PointSource,,0.004
process(),2521,PointSource,,0.004
process(),2522,PointSource,,0.004003
process(),2523,PointSource,,0.003997
process(),2524,PointSource,,0.004
process(),2525,PointSource,,0.004
process(),2526,PointSource,,0.004003
process(),2527,PointSource,,0.003997
process(),2528,PointSource,,0.004004
process(),2529,PointSource,,0.004944
process(),2530,PointSource,,0.004053
process(),2531,PointSource,,0.003998
process(),2532,PointSource,,0.004002
process(),2533,PointSource,,0.003999
process(),2534,PointSource,,0.004001
process(),2535,PointSource,,0.003999
process(),2536,PointSource,,0.005004
process(),2537,PointSource,,0.003996
process(),2538,PointSource,,0.004
process(),2539,PointSource,,0.004
process(),2540,PointSource,,0.005
process(),2541,PointSource,,0.004
process(),2542,PointSource,,0.004001
process(),2543,PointSource,,0.003981
process(),2544,PointSource,,0.004966
process(),2545,PointSource,,0.004055
process(),2546,PointSource,,0.003997
process(),2547,PointSource,,0.005006
process(),2548,PointSource,,0.003994
process(),2549,PointSource,,0.004
process(),2550,PointSource,,0.0043
process(),2551,PointSource,,0.003701
process(),2552,PointSource,,0.003999
process(),2553,PointSource,,0.004
process(),2554,PointSource,,0.004946
process(),2555,PointSource,,0.004057
process(),2556,PointSource,,0.003997
process(),2557,PointSource,,0.004
process(),2558,PointSource,,0.004
process(),2559,PointSource,,0.004003
process(),2560,PointSource,,0.003996
process(),2561,PointSource,,0.004001
process(),2562,PointSource,,0.003946
process(),2563,PointSource,,0.005054
process(),2564,PointSource,,0.004004
process(),2565,PointSource,,0.003997
process(),2566,PointSource,,0.004004
process(),2567,PointSource,,0.003995
process(),2568,PointSource,,0.004
process(),2569,PointSource,,0.004006
process(),2570,PointSource,,0.003986
process(),2571,PointSource,,0.004008
process(),2572,PointSource,,0.004
process(),2573,PointSource,,0.004001
process(),2574,PointSource,,0.003999
process(),2575,PointSource,,0.004
process(),2576,PointSource,,0.004001
process(),2577,PointSource,,0.004
process(),2578,PointSource,,0.004945
process(),2579,PointSource,,0.004002
process(),2580,PointSource,,0.004055
process(),2581,PointSource,,0.003997
process(),2582,PointSource,,0.004
process(),2583,PointSource,,0.005
process(),2584,PointSource,,0.004001
process(),2585,PointSource,,0.003999
process(),2586,PointSource,,0.004
process(),2587,PointSource,,0.004
process(),2588,PointSource,,0.004
process(),2589,PointSource,,0.003999
process(),2590,PointSource,,0.004002
process(),2591,PointSource,,0.003999
process(),2592,PointSource,,0.004
process(),2593,PointSource,,0.004
process(),2594,PointSource,,0.004
process(),2595,PointSource,,0.004
process(),2596,PointSource,,0.004
process(),2597,PointSource,,0.003999
process(),2598,PointSource,,0.004001
process(),2599,PointSource,,0.004
process(),2600,PointSource,,0.004001
process(),2601,PointSource,,0.005
process(),2602,PointSource,,0.003945
process(),2603,PointSource,,0.004054
process(),2604,PointSource,,0.004007
process(),2605,PointSource,,0.004993
process(),2606,PointSource,,0.004005
process(),2607,PointSource,,0.003995
process(),2608,PointSource,,0.004
process(),2609,PointSource,,0.004006
process(),2610,PointSource,,0.003993
process(),2611,PointSource,,0.004001
process(),2612,PointSource,,0.004006
process(),2613,PointSource,,0.003994
process(),2614,PointSource,,0.004005
process(),2615,PointSource,,0.003994
process(),2616,PointSource,,0.004001
process(),2617,PointSource,,0.004
process(),2618,PointSource,,0.004
process(),2619,PointSource,,0.004005
process(),2620,PointSource,,0.004
process(),2621,PointSource,,0.003994
process(),2622,PointSource,,0.004001
process(),2623,PointSource,,0.005002
process(),2624,PointSource,,0.003944
process(),2625,PointSource,,0.004054
process(),2626,PointSource,,0.004003
process(),2627,PointSource,,0.003999
process(),2628,PointSource,,0.003982
process(),2629,PointSource,,0.005016
process(),2630,PointSource,,0.004
process(),2631,PointSource,,0.003981
process(),2632,PointSource,,0.004019
process(),2633,PointSource,,0.004
process(),2634,PointSource,,0.003999
process(),2635,PointSource,,0.004001
process(),2636,PointSource,,0.005
process(),2637,PointSource,,0.004002
process(),2638,PointSource,,0.003997
process(),2639,PointSource,,0.003947
process(),2640,PointSource,,0.004055
process(),2641,PointSource,,0.004001
process(),2642,PointSource,,0.003998
process(),2643,PointSource,,0.003999
process(),2644,PointSource,,0.004001
process(),2645,PointSource,,0.004002
process(),2646,PointSource,,0.004001
process(),2647,PointSource,,0.003943
process(),2648,PointSource,,0.004053
process(),2649,PointSource,,0.004004
process(),2650,PointSource,,0.004004
process(),2651,PointSource,,0.004993
process(),2652,PointSource,,0.004006
process(),2653,PointSource,,0.003994
process(),2654,PointSource,,0.004
process(),2655,PointSource,,0.003999
process(),2656,PointSource,,0.004001
process(),2657,PointSource,,0.004
process(),2658,PointSource,,0.004
process(),2659,PointSource,,0.005
process(),2660,PointSource,,0.004
process(),2661,PointSource,,0.004002
process(),2662,PointSource,,0.004
process(),2663,PointSource,,0.004002
process(),2664,PointSource,,0.003995
process(),2665,PointSource,,0.004003
process(),2666,PointSource,,0.003999
process(),2667,PointSource,,0.003998
process(),2668,PointSource,,0.004001
process(),2669,PointSource,,0.004002
process(),2670,PointSource,,0.003999
process(),2671,PointSource,,0.004003
process(),2672,PointSource,,0.003996
process(),2673,PointSource,,0.004002
process(),2674,PointSource,,0.003999
process(),2675,PointSource,,0.004999
process(),2676,PointSource,,0.003999
process(),2677,PointSource,,0.004001
process(),2678,PointSource,,0.004005
process(),2679,PointSource,,0.004976
process(),2680,PointSource,,0.00402
process(),2681,PointSource,,0.004
process(),2682,PointSource,,0.003999
process(),2683,PointSource,,0.004
process(),2684,PointSource,,0.004001
process(),2685,PointSource,,0.003999
process(),2686,PointSource,,0.003947
process(),2687,PointSource,,0.004053
process(),2688,PointSource,,0.004001
process(),2689,PointSource,,0.003998
process(),2690,PointSource,,0.004
process(),2691,PointSource,,0.004
process(),2692,PointSource,,0.004002
process(),2693,PointSource,,0.003999
process(),2694,PointSource,,0.005004
process(),2695,PointSource,,0.003997
process(),2696,PointSource,,0.003999
process(),2697,PointSource,,0.004
process(),2698,PointSource,,0.004004
process(),2699,PointSource,,0.003996
process(),2700,PointSource,,0.004
process(),2701,PointSource,,0.004
process(),2702,PointSource,,0.004004
process(),2703,PointSource,,0.004
process(),2704,PointSource,,0.003996
process(),2705,PointSource,,0.003999
process(),2706,PointSource,,0.004005
process(),2707,PointSource,,0.003996
process(),2708,PointSource,,0.004
process(),2709,PointSource,,0.004
process(),2710,PointSource,,0.004004
process(),2711,PointSource,,0.003996
process(),2712,PointSource,,0.004
process(),2713,PointSource,,0.004
process(),2714,PointSource,,0.004004
process(),2715,PointSource,,0.004996
process(),2716,PointSource,,0.004001
process(),2717,PointSource,,0.003945
process(),2718,PointSource,,0.004054
process(),2719,PointSource,,0.004
process(),2720,PointSource,,0.005001
process(),2721,PointSource,,0.003988
process(),2722,PointSource,,0.004011
process(),2723,PointSource,,0.004003
process(),2724,PointSource,,0.003997
process(),2725,PointSource,,0.005001
process(),2726,PointSource,,0.003999
process(),2727,PointSource,,0.004001
process(),2728,PointSource,,0.004945
process(),2729,PointSource,,0.004
process(),2730,PointSource,,0.005059
process(),2731,PointSource,,0.003997
process(),2732,PointSource,,0.003998
process(),2733,PointSource,,0.044994
process(),2734,PointSource,,0.006006
process(),2735,PointSource,,0.003997
process(),2736,PointSource,,0.005004
process(),2737,PointSource,,0.004
process(),2738,PointSource,,0.003999
process(),2739,PointSource,,0.004
process(),2740,PointSource,,0.004001
process(),2741,PointSource,,0.003999
process(),2742,PointSource,,0.003999
process(),2743,PointSource,,0.004
process(),2744,PointSource,,0.004002
process(),2745,PointSource,,0.003999
process(),2746,PointSource,,0.004
process(),2747,PointSource,,0.004
process(),2748,PointSource,,0.004006
process(),2749,PointSource,,0.003997
process(),2750,PointSource,,0.003997
process(),2751,PointSource,,0.005003
process(),2752,PointSource,,0.003998
process(),2753,PointSource,,0.003999
process(),2754,PointSource,,0.004
process(),2755,PointSource,,0.004003
process(),2756,PointSource,,0.003997
process(),2757,PointSource,,0.004
process(),2758,PointSource,,0.004
process(),2759,PointSource,,0.004003
process(),2760,PointSource,,0.003997
process(),2761,PointSource,,0.004004
process(),2762,PointSource,,0.003996
process(),2763,PointSource,,0.004003
process(),2764,PointSource,,0.003999
process(),2765,PointSource,,0.003999
process(),2766,PointSource,,0.004999
process(),2767,PointSource,,0.004001
process(),2768,PointSource,,0.00398
process(),2769,PointSource,,0.004
process(),2770,PointSource,,0.004019
process(),2771,PointSource,,0.004
process(),2772,PointSource,,0.005001
process(),2773,PointSource,,0.004001
process(),2774,PointSource,,0.004006
process(),2775,PointSource,,0.00394
process(),2776,PointSource,,0.004052
process(),2777,PointSource,,0.004002
process(),2778,PointSource,,0.003998
process(),2779,PointSource,,0.004947
process(),2780,PointSource,,0.004054
process(),2781,PointSource,,0.003999
process(),2782,PointSource,,0.004
process(),2783,PointSource,,0.004005
process(),2784,PointSource,,0.003995
process(),2785,PointSource,,0.004001
process(),2786,PointSource,,0.003999
process(),2787,PointSource,,0.004
process(),2788,PointSource,,0.004002
process(),2789,PointSource,,0.003998
process(),2790,PointSource,,0.004
process(),2791,PointSource,,0.004
process(),2792,PointSource,,0.005002
process(),2793,PointSource,,0.003999
process(),2794,PointSource,,0.004001
process(),2795,PointSource,,0.003998
process(),2796,PointSource,,0.003999
process(),2797,PointSource,,0.004
process(),2798,PointSource,,0.004003
process(),2799,PointSource,,0.003998
process(),2800,PointSource,,0.004
process(),2801,PointSource,,0.004003
process(),2802,PointSource,,0.003999
process(),2803,PointSource,,0.004998
process(),2804,PointSource,,0.004
process(),2805,PointSource,,0.004
process(),2806,PointSource,,0.004001
process(),2807,PointSource,,0.003999
process(),2808,PointSource,,0.004
process(),2809,PointSource,,0.003999
process(),2810,PointSource,,0.004001
process(),2811,PointSource,,0.004
process(),2812,PointSource,,0.004
process(),2813,PointSource,,0.004
process(),2814,PointSource,,0.005
process(),2815,PointSource,,0.004
process(),2816,PointSource,,0.004002
process(),2817,PointSource,,0.003998
process(),2818,PointSource,,0.004
process(),2819,PointSource,,0.004981
process(),2820,PointSource,,0.004021
process(),2821,PointSource,,0.004004
process(),2822,PointSource,,0.003993
process(),2823,PointSource,,0.003982
process(),2824,PointSource,,0.004033
process(),2825,PointSource,,0.003985
process(),2826,PointSource,,0.005001
process(),2827,PointSource,,0.004001
process(),2828,PointSource,,0.004001
process(),2829,PointSource,,0.004
process(),2830,PointSource,,0.003999
process(),2831,PointSource,,0.004
process(),2832,PointSource,,0.004001
process(),2833,PointSource,,0.004
process(),2834,PointSource,,0.003997
process(),2835,PointSource,,0.004986
process(),2836,PointSource,,0.004015
process(),2837,PointSource,,0.004
process(),2838,PointSource,,0.005
process(),2839,PointSource,,0.004002
process(),2840,PointSource,,0.003998
process(),2841,PointSource,,0.004
process(),2842,PointSource,,0.004
process(),2843,PointSource,,0.004002
process(),2844,PointSource,,0.003998
process(),2845,PointSource,,0.004
process(),2846,PointSource,,0.005975
process(),2847,PointSource,,0.004001
process(),2848,PointSource,,0.004001
process(),2849,PointSource,,0.003999
process(),2850,PointSource,,0.004
process(),2851,PointSource,,0.004001
process(),2852,PointSource,,0.004999
process(),2853,PointSource,,0.004
process(),2854,PointSource,,0.004004
process(),2855,PointSource,,0.003996
process(),2856,PointSource,,0.00397
process(),2857,PointSource,,0.00403
process(),2858,PointSource,,0.004004
process(),2859,PointSource,,0.003995
process(),2860,PointSource,,0.004001
process(),2861,PointSource,,0.004
process(),2862,PointSource,,0.003999
process(),2863,PointSource,,0.004
process(),2864,PointSource,,0.003971
process(),2865,PointSource,,0.004029
process(),2866,PointSource,,0.005001
process(),2867,PointSource,,0.004
process(),2868,PointSource,,0.003976
process(),2869,PointSource,,0.003999
process(),2870,PointSource,,0.004054
process(),2871,PointSource,,0.003995
process(),2872,PointSource,,0.004999
process(),2873,PointSource,,0.004001
process(),2874,PointSource,,0.004
process(),2875,PointSource,,0.004001
process(),2876,PointSource,,0.004003
process(),2877,PointSource,,0.003997
process(),2878,PointSource,,0.003999
process(),2879,PointSource,,0.003946
process(),2880,PointSource,,0.004058
process(),2881,PointSource,,0.003995
process(),2882,PointSource,,0.004002
process(),2883,PointSource,,0.003998
process(),2884,PointSource,,0.004005
process(),2885,PointSource,,0.003996
process(),2886,PointSource,,0.004
process(),2887,PointSource,,0.005001
process(),2888,PointSource,,0.003999
process(),2889,PointSource,,0.004001
process(),2890,PointSource,,0.004999
process(),2891,PointSource,,0.004001
process(),2892,PointSource,,0.004008
process(),2893,PointSource,,0.003995
process(),2894,PointSource,,0.003996
process(),2895,PointSource,,0.004999
process(),2896,PointSource,,0.004001
process(),2897,PointSource,,0.005001
process(),2898,PointSource,,0.00398
process(),2899,PointSource,,0.004023
process(),2900,PointSource,,0.003998
process(),2901,PointSource,,0.005
process(),2902,PointSource,,0.003999
process(),2903,PointSource,,0.003999
process(),2904,PointSource,,0.004007
process(),2905,PointSource,,0.003994
process(),2906,PointSource,,0.004005
process(),2907,PointSource,,0.003994
process(),2908,PointSource,,0.004
process(),2909,PointSource,,0.004001
process(),2910,PointSource,,0.005
process(),2911,PointSource,,0.003999
process(),2912,PointSource,,0.003984
process(),2913,PointSource,,0.004016
process(),2914,PointSource,,0.004
process(),2915,PointSource,,0.004009
process(),2916,PointSource,,0.003994
process(),2917,PointSource,,0.003997
process(),2918,PointSource,,0.004982
process(),2919,PointSource,,0.004017
process(),2920,PointSource,,0.004002
process(),2921,PointSource,,0.003977
process(),2922,PointSource,,0.005026
process(),2923,PointSource,,0.004
process(),2924,PointSource,,0.004
process(),2925,PointSource,,0.005001
process(),2926,PointSource,,0.003998
process(),2927,PointSource,,0.004001
process(),2928,PointSource,,0.004002
process(),2929,PointSource,,0.004998
process(),2930,PointSource,,0.004977
process(),2931,PointSource,,0.004023
process(),2932,PointSource,,0.005944
process(),2933,PointSource,,0.004036
process(),2934,PointSource,,0.003996
process(),2935,PointSource,,0.004996
process(),2936,PointSource,,0.004
process(),2937,PointSource,,0.004
process(),2938,PointSource,,0.004003
process(),2939,PointSource,,0.004003
process(),2940,PointSource,,0.003994
process(),2941,PointSource,,0.005
process(),2942,PointSource,,0.004
process(),2943,PointSource,,0.004005
process(),2944,PointSource,,0.003995
process(),2945,PointSource,,0.004005
process(),2946,PointSource,,0.004966
process(),2947,PointSource,,0.004029
process(),2948,PointSource,,0.004001
process(),2949,PointSource,,0.003999
process(),2950,PointSource,,0.004003
process(),2951,PointSource,,0.003997
process(),2952,PointSource,,0.004006
process(),2953,PointSource,,0.003995
process(),2954,PointSource,,0.005001
process(),2955,PointSource,,0.004
process(),2956,PointSource,,0.003998
process(),2957,PointSource,,0.004
process(),2958,PointSource,,0.004025
process(),2959,PointSource,,0.004999
process(),2960,PointSource,,0.004
process(),2961,PointSource,,0.003946
process(),2962,PointSource,,0.004054
process(),2963,PointSource,,0.004
process(),2964,PointSource,,0.004002
process(),2965,PointSource,,0.004979
process(),2966,PointSource,,0.00397
process(),2967,PointSource,,0.005029
process(),2968,PointSource,,0.004002
process(),2969,PointSource,,0.005019
process(),2970,PointSource,,0.003999
process(),2971,PointSource,,0.004
process(),2972,PointSource,,0.003999
process(),2973,PointSource,,0.004002
process(),2974,PointSource,,0.003999
process(),2975,PointSource,,0.003999
process(),2976,PointSource,,0.004
process(),2977,PointSource,,0.004001
process(),2978,PointSource,,0.005
process(),2979,PointSource,,0.003985
process(),2980,PointSource,,0.004017
process(),2981,PointSource,,0.003998
process(),2982,PointSource,,0.003999
process(),2983,PointSource,,0.004008
process(),2984,PointSource,,0.004974
process(),2985,PointSource,,0.004019
process(),2986,PointSource,,0.004
process(),2987,PointSource,,0.003984
process(),2988,PointSource,,0.004021
process(),2989,PointSource,,0.003994
process(),2990,PointSource,,0.004001
process(),2991,PointSource,,0.004
process(),2992,PointSource,,0.003999
process(),2993,PointSource,,0.005001
process(),2994,PointSource,,0.004003
process(),2995,PointSource,,0.003997
process(),2996,PointSource,,0.004
process(),2997,PointSource,,0.004
process(),2998,PointSource,,0.004002
process(),2999,PointSource,,0.003998
process(),3000,PointSource,,0.004007
process(),3001,PointSource,,0.003997
process(),3002,PointSource,,0.003998
process(),3003,PointSource,,0.003998
process(),3004,PointSource,,0.003999
process(),3005,PointSource,,0.004
process(),3006,PointSource,,0.004003
process(),3007,PointSource,,0.004998
process(),3008,PointSource,,0.004
process(),3009,PointSource,,0.004
process(),3010,PointSource,,0.004
process(),3011,PointSource,,0.004
process(),3012,PointSource,,0.004
process(),3013,PointSource,,0.004
process(),3014,PointSource,,0.004
process(),3015,PointSource,,0.00495
process(),3016,PointSource,,0.004
process(),3017,PointSource,,0.00505
process(),3018,PointSource,,0.004001
process(),3019,PointSource,,0.003963
process(),3020,PointSource,,0.005044
process(),3021,PointSource,,0.003994
process(),3022,PointSource,,0.003944
process(),3023,PointSource,,0.005034
process(),3024,PointSource,,0.00402
process(),3025,PointSource,,0.004
process(),3026,PointSource,,0.003999
process(),3027,PointSource,,0.004001
process(),3028,PointSource,,0.004001
process(),3029,PointSource,,0.004
process(),3030,PointSource,,0.003999
process(),3031,PointSource,,0.004004
process(),3032,PointSource,,0.003996
process(),3033,PointSource,,0.004
process(),3034,PointSource,,0.005009
process(),3035,PointSource,,0.004999
process(),3036,PointSource,,0.004995
process(),3037,PointSource,,0.006002
process(),3038,PointSource,,0.005005
process(),3039,PointSource,,0.005
process(),3040,PointSource,,0.006002
process(),3041,PointSource,,0.004998
process(),3042,PointSource,,0.005937
process(),3043,PointSource,,0.003998
process(),3044,PointSource,,0.005
process(),3045,PointSource,,0.004001
process(),3046,PointSource,,0.005001
process(),3047,PointSource,,0.003999
process(),3048,PointSource,,0.005
process(),3049,PointSource,,0.004
process(),3050,PointSource,,0.00503
process(),3051,PointSource,,0.004
process(),3052,PointSource,,0.004001
process(),3053,PointSource,,0.004002
process(),3054,PointSource,,0.004
process(),3055,PointSource,,0.003997
process(),3056,PointSource,,0.004
process(),3057,PointSource,,0.005026
process(),3058,PointSource,,0.004
process(),3059,PointSource,,0.003998
process(),3060,PointSource,,0.004
process(),3061,PointSource,,0.003949
process(),3062,PointSource,,0.005001
process(),3063,PointSource,,0.00406
process(),3064,PointSource,,0.003994
process(),3065,PointSource,,0.004996
process(),3066,PointSource,,0.004002
process(),3067,PointSource,,0.003998
process(),3068,PointSource,,0.004001
process(),3069,PointSource,,0.004999
process(),3070,PointSource,,0.004984
process(),3071,PointSource,,0.003996
process(),3072,PointSource,,0.00502
process(),3073,PointSource,,0.004
process(),3074,PointSource,,0.004
process(),3075,PointSource,,0.004004
process(),3076,PointSource,,0.004996
process(),3077,PointSource,,0.004002
process(),3078,PointSource,,0.004003
process(),3079,PointSource,,0.003996
process(),3080,PointSource,,0.003999
process(),3081,PointSource,,0.004006
process(),3082,PointSource,,0.003994
process(),3083,PointSource,,0.004001
process(),3084,PointSource,,0.003999
process(),3085,PointSource,,0.004001
process(),3086,PointSource,,0.003999
process(),3087,PointSource,,0.004001
process(),3088,PointSource,,0.005002
process(),3089,PointSource,,0.004001
process(),3090,PointSource,,0.003997
process(),3091,PointSource,,0.003999
process(),3092,PointSource,,0.004007
process(),3093,PointSource,,0.003997
process(),3094,PointSource,,0.003996
process(),3095,PointSource,,0.004
process(),3096,PointSource,,0.004
process(),3097,PointSource,,0.004004
process(),3098,PointSource,,0.003996
process(),3099,PointSource,,0.004
process(),3100,PointSource,,0.004
process(),3101,PointSource,,0.004003
process(),3102,PointSource,,0.003996
process(),3103,PointSource,,0.004
process(),3104,PointSource,,0.005002
process(),3105,PointSource,,0.003999
process(),3106,PointSource,,0.004
process(),3107,PointSource,,0.003956
process(),3108,PointSource,,0.024027
process(),3109,PointSource,,0.004966
process(),3110,PointSource,,0.00405
process(),3111,PointSource,,0.004001
process(),3112,PointSource,,0.004
process(),3113,PointSource,,0.004003
process(),3114,PointSource,,0.003997
process(),3115,PointSource,,0.004
process(),3116,PointSource,,0.004
process(),3117,PointSource,,0.005001
process(),3118,PointSource,,0.003999
process(),3119,PointSource,,0.004001
process(),3120,PointSource,,0.003999
process(),3121,PointSource,,0.004001
process(),3122,PointSource,,0.003998
process(),3123,PointSource,,0.004002
process(),3124,PointSource,,0.003999
process(),3125,PointSource,,0.004
process(),3126,PointSource,,0.00401
process(),3127,PointSource,,0.003991
process(),3128,PointSource,,0.003999
process(),3129,PointSource,,0.004
process(),3130,PointSource,,0.004001
process(),3131,PointSource,,0.005002
process(),3132,PointSource,,0.003944
process(),3133,PointSource,,0.004053
process(),3134,PointSource,,0.004
process(),3135,PointSource,,0.004005
process(),3136,PointSource,,0.003995
process(),3137,PointSource,,0.004
process(),3138,PointSource,,0.004
process(),3139,PointSource,,0.004986
process(),3140,PointSource,,0.003999
process(),3141,PointSource,,0.004016
process(),3142,PointSource,,0.003999
process(),3143,PointSource,,0.005003
process(),3144,PointSource,,0.004
process(),3145,PointSource,,0.004001
process(),3146,PointSource,,0.003997
process(),3147,PointSource,,0.004002
process(),3148,PointSource,,0.004
process(),3149,PointSource,,0.003997
process(),3150,PointSource,,0.003946
process(),3151,PointSource,,0.004054
process(),3152,PointSource,,0.004002
process(),3153,PointSource,,0.004998
process(),3154,PointSource,,0.004
process(),3155,PointSource,,0.004
process(),3156,PointSource,,0.004
process(),3157,PointSource,,0.004
process(),3158,PointSource,,0.003986
process(),3159,PointSource,,0.005022
process(),3160,PointSource,,0.003992
process(),3161,PointSource,,0.004
process(),3162,PointSource,,0.004003
process(),3163,PointSource,,0.003997
process(),3164,PointSource,,0.004
process(),3165,PointSource,,0.005
process(),3166,PointSource,,0.004
process(),3167,PointSource,,0.004
process(),3168,PointSource,,0.004
process(),3169,PointSource,,0.004
process(),3170,PointSource,,0.004005
process(),3171,PointSource,,0.003996
process(),3172,PointSource,,0.003999
process(),3173,PointSource,,0.004981
process(),3174,PointSource,,0.004985
process(),3175,PointSource,,0.005034
process(),3176,PointSource,,0.004
process(),3177,PointSource,,0.004002
process(),3178,PointSource,,0.003998
process(),3179,PointSource,,0.004
process(),3180,PointSource,,0.004
process(),3181,PointSource,,0.004002
process(),3182,PointSource,,0.003998
process(),3183,PointSource,,0.004003
process(),3184,PointSource,,0.003996
process(),3185,PointSource,,0.004003
process(),3186,PointSource,,0.003998
process(),3187,PointSource,,0.004947
process(),3188,PointSource,,0.004053
process(),3189,PointSource,,0.004
process(),3190,PointSource,,0.004001
process(),3191,PointSource,,0.003999
process(),3192,PointSource,,0.004001
process(),3193,PointSource,,0.003999
process(),3194,PointSource,,0.004
process(),3195,PointSource,,0.004005
process(),3196,PointSource,,0.003995
process(),3197,PointSource,,0.004
process(),3198,PointSource,,0.004002
process(),3199,PointSource,,0.004003
process(),3200,PointSource,,0.003995
process(),3201,PointSource,,0.004
process(),3202,PointSource,,0.004
process(),3203,PointSource,,0.005
process(),3204,PointSource,,0.004
process(),3205,PointSource,,0.004002
process(),3206,PointSource,,0.004
process(),3207,PointSource,,0.003946
process(),3208,PointSource,,0.004052
process(),3209,PointSource,,0.004002
process(),3210,PointSource,,0.004
process(),3211,PointSource,,0.003998
process(),3212,PointSource,,0.004001
process(),3213,PointSource,,0.004001
process(),3214,PointSource,,0.004998
process(),3215,PointSource,,0.004
process(),3216,PointSource,,0.003999
process(),3217,PointSource,,0.004002
process(),3218,PointSource,,0.003999
process(),3219,PointSource,,0.004
process(),3220,PointSource,,0.004
process(),3221,PointSource,,0.004001
process(),3222,PointSource,,0.003999
process(),3223,PointSource,,0.004
process(),3224,PointSource,,0.004004
process(),3225,PointSource,,0.003996
process(),3226,PointSource,,0.003991
process(),3227,PointSource,,0.004008
process(),3228,PointSource,,0.004
process(),3229,PointSource,,0.004001
process(),3230,PointSource,,0.003999
process(),3231,PointSource,,0.004001
process(),3232,PointSource,,0.003999
process(),3233,PointSource,,0.004001
process(),3234,PointSource,,0.004
process(),3235,PointSource,,0.004951
process(),3236,PointSource,,0.00505
process(),3237,PointSource,,0.004
process(),3238,PointSource,,0.003998
process(),3239,PointSource,,0.004002
process(),3240,PointSource,,0.003999
process(),3241,PointSource,,0.004946
process(),3242,PointSource,,0.005054
process(),3243,PointSource,,0.003999
process(),3244,PointSource,,0.004001
process(),3245,PointSource,,0.00398
process(),3246,PointSource,,0.00502
process(),3247,PointSource,,0.004002
process(),3248,PointSource,,0.003998
process(),3249,PointSource,,0.003999
process(),3250,PointSource,,0.004001
process(),3251,PointSource,,0.004001
process(),3252,PointSource,,0.003999
process(),3253,PointSource,,0.003999
process(),3254,PointSource,,0.004001
process(),3255,PointSource,,0.004001
process(),3256,PointSource,,0.003999
process(),3257,PointSource,,0.009981
process(),3258,PointSource,,0.00402
process(),3259,PointSource,,0.004
process(),3260,PointSource,,0.004999
process(),3261,PointSource,,0.004004
process(),3262,PointSource,,0.003996
process(),3263,PointSource,,0.004
process(),3264,PointSource,,0.005
process(),3265,PointSource,,0.004001
process(),3266,PointSource,,0.003999
process(),3267,PointSource,,0.004001
