stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.03309,,236.0,PointSource,AUSTAL2000
process(),,0.044002,,237.0,PointSource,AUSTAL2000
process(),,0.029997,,238.0,PointSource,AUSTAL2000
process(),,0.031002,,239.0,PointSource,AUSTAL2000
process(),,0.036999,,240.0,PointSource,AUSTAL2000
process(),,0.038003,,241.0,PointSource,AUSTAL2000
process(),,0.026995,,242.0,PointSource,AUSTAL2000
process(),,0.024999,,243.0,PointSource,AUSTAL2000
process(),,0.032004,,244.0,PointSource,AUSTAL2000
process(),,0.026996,,245.0,PointSource,AUSTAL2000
process(),,0.022011,,246.0,PointSource,AUSTAL2000
process(),,0.020236,,247.0,PointSource,AUSTAL2000
process(),,0.020753,,248.0,PointSource,AUSTAL2000
process(),,0.020001,,249.0,PointSource,AUSTAL2000
process(),,0.025001,,250.0,PointSource,AUSTAL2000
process(),,0.018999,,251.0,PointSource,AUSTAL2000
process(),,0.018999,,252.0,PointSource,AUSTAL2000
process(),,0.020009,,253.0,PointSource,AUSTAL2000
process(),,0.017992,,254.0,PointSource,AUSTAL2000
process(),,0.020999,,255.0,PointSource,AUSTAL2000
process(),,0.017003,,256.0,PointSource,AUSTAL2000
process(),,0.022997,,257.0,PointSource,AUSTAL2000
process(),,0.019,,258.0,PointSource,AUSTAL2000
process(),,0.016029,,259.0,PointSource,AUSTAL2000
process(),,0.015998,,260.0,PointSource,AUSTAL2000
process(),,0.014999,,261.0,PointSource,AUSTAL2000
process(),,0.018001,,262.0,PointSource,AUSTAL2000
process(),,0.018004,,263.0,PointSource,AUSTAL2000
process(),,0.021996,,264.0,PointSource,AUSTAL2000
process(),,0.018,,265.0,PointSource,AUSTAL2000
process(),,0.018001,,266.0,PointSource,AUSTAL2000
process(),,0.019999,,267.0,PointSource,AUSTAL2000
process(),,0.022998,,268.0,PointSource,AUSTAL2000
process(),,0.014999,,269.0,PointSource,AUSTAL2000
process(),,0.014002,,270.0,PointSource,AUSTAL2000
process(),,0.020998,,271.0,PointSource,AUSTAL2000
process(),,0.014,,272.0,PointSource,AUSTAL2000
process(),,0.015001,,273.0,PointSource,AUSTAL2000
process(),,0.015,,274.0,PointSource,AUSTAL2000
process(),,0.016002,,275.0,PointSource,AUSTAL2000
process(),,0.014997,,276.0,PointSource,AUSTAL2000
process(),,0.016001,,277.0,PointSource,AUSTAL2000
process(),,0.015,,278.0,PointSource,AUSTAL2000
process(),,0.016,,279.0,PointSource,AUSTAL2000
process(),,0.021001,,280.0,PointSource,AUSTAL2000
process(),,0.02,,281.0,PointSource,AUSTAL2000
process(),,0.013998,,282.0,PointSource,AUSTAL2000
process(),,0.016004,,283.0,PointSource,AUSTAL2000
process(),,0.016,,284.0,PointSource,AUSTAL2000
process(),,0.017,,285.0,PointSource,AUSTAL2000
process(),,0.015997,,286.0,PointSource,AUSTAL2000
process(),,0.016,,287.0,PointSource,AUSTAL2000
process(),,0.016,,288.0,PointSource,AUSTAL2000
process(),,0.017,,289.0,PointSource,AUSTAL2000
process(),,0.017003,,290.0,PointSource,AUSTAL2000
process(),,0.015999,,291.0,PointSource,AUSTAL2000
process(),,0.016002,,292.0,PointSource,AUSTAL2000
process(),,0.015998,,293.0,PointSource,AUSTAL2000
process(),,0.016039,,294.0,PointSource,AUSTAL2000
process(),,0.018996,,295.0,PointSource,AUSTAL2000
process(),,0.015964,,296.0,PointSource,AUSTAL2000
process(),,0.014001,,297.0,PointSource,AUSTAL2000
process(),,0.015002,,298.0,PointSource,AUSTAL2000
process(),,0.015997,,299.0,PointSource,AUSTAL2000
process(),,0.018002,,300.0,PointSource,AUSTAL2000
process(),,0.016999,,301.0,PointSource,AUSTAL2000
process(),,0.015999,,302.0,PointSource,AUSTAL2000
process(),,0.016004,,303.0,PointSource,AUSTAL2000
process(),,0.013995,,304.0,PointSource,AUSTAL2000
process(),,0.015054,,305.0,PointSource,AUSTAL2000
process(),,0.014947,,306.0,PointSource,AUSTAL2000
process(),,0.014034,,307.0,PointSource,AUSTAL2000
process(),,0.01402,,308.0,PointSource,AUSTAL2000
process(),,0.013945,,309.0,PointSource,AUSTAL2000
process(),,0.016004,,310.0,PointSource,AUSTAL2000
process(),,0.013999,,311.0,PointSource,AUSTAL2000
