stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.019999,,388.0,PointSource,AUSTAL2000
process(),,0.019999,,389.0,PointSource,AUSTAL2000
process(),,0.019999,,390.0,PointSource,AUSTAL2000
process(),,0.021,,391.0,PointSource,AUSTAL2000
process(),,0.021,,392.0,PointSource,AUSTAL2000
process(),,0.021,,393.0,PointSource,AUSTAL2000
process(),,0.021001,,394.0,PointSource,AUSTAL2000
process(),,0.019999,,395.0,PointSource,AUSTAL2000
process(),,0.021,,396.0,PointSource,AUSTAL2000
process(),,0.021,,397.0,PointSource,AUSTAL2000
process(),,0.021,,398.0,PointSource,AUSTAL2000
process(),,0.02,,399.0,PointSource,AUSTAL2000
process(),,0.023001,,400.0,PointSource,AUSTAL2000
process(),,0.021,,401.0,PointSource,AUSTAL2000
process(),,0.021,,402.0,PointSource,AUSTAL2000
process(),,0.021,,403.0,PointSource,AUSTAL2000
process(),,0.019999,,404.0,PointSource,AUSTAL2000
process(),,0.021,,405.0,PointSource,AUSTAL2000
process(),,0.021,,406.0,PointSource,AUSTAL2000
process(),,0.021999,,407.0,PointSource,AUSTAL2000
process(),,0.021002,,408.0,PointSource,AUSTAL2000
process(),,0.019999,,409.0,PointSource,AUSTAL2000
process(),,0.021,,410.0,PointSource,AUSTAL2000
process(),,0.021,,411.0,PointSource,AUSTAL2000
process(),,0.021001,,412.0,PointSource,AUSTAL2000
process(),,0.021,,413.0,PointSource,AUSTAL2000
process(),,0.019999,,414.0,PointSource,AUSTAL2000
process(),,0.021,,415.0,PointSource,AUSTAL2000
process(),,0.021001,,416.0,PointSource,AUSTAL2000
process(),,0.024001,,417.0,PointSource,AUSTAL2000
process(),,0.022998,,418.0,PointSource,AUSTAL2000
process(),,0.022001,,419.0,PointSource,AUSTAL2000
process(),,0.021027,,420.0,PointSource,AUSTAL2000
process(),,0.020999,,421.0,PointSource,AUSTAL2000
process(),,0.021,,422.0,PointSource,AUSTAL2000
process(),,0.021,,423.0,PointSource,AUSTAL2000
process(),,0.021,,424.0,PointSource,AUSTAL2000
process(),,0.021,,425.0,PointSource,AUSTAL2000
process(),,0.021,,426.0,PointSource,AUSTAL2000
process(),,0.021,,427.0,PointSource,AUSTAL2000
process(),,0.020999,,428.0,PointSource,AUSTAL2000
process(),,0.021001,,429.0,PointSource,AUSTAL2000
process(),,0.021001,,430.0,PointSource,AUSTAL2000
process(),,0.030005,,431.0,PointSource,AUSTAL2000
process(),,0.027997,,432.0,PointSource,AUSTAL2000
process(),,0.024997,,433.0,PointSource,AUSTAL2000
process(),,0.023,,434.0,PointSource,AUSTAL2000
process(),,0.023,,435.0,PointSource,AUSTAL2000
process(),,0.022001,,436.0,PointSource,AUSTAL2000
process(),,0.021,,437.0,PointSource,AUSTAL2000
process(),,0.021,,438.0,PointSource,AUSTAL2000
process(),,0.020999,,439.0,PointSource,AUSTAL2000
process(),,0.021,,440.0,PointSource,AUSTAL2000
process(),,0.021,,441.0,PointSource,AUSTAL2000
process(),,0.021,,442.0,PointSource,AUSTAL2000
process(),,0.022002,,443.0,PointSource,AUSTAL2000
process(),,0.021999,,444.0,PointSource,AUSTAL2000
process(),,0.019999,,445.0,PointSource,AUSTAL2000
process(),,0.022001,,446.0,PointSource,AUSTAL2000
process(),,0.020999,,447.0,PointSource,AUSTAL2000
process(),,0.021,,448.0,PointSource,AUSTAL2000
process(),,0.019999,,449.0,PointSource,AUSTAL2000
process(),,0.022001,,450.0,PointSource,AUSTAL2000
process(),,0.021002,,451.0,PointSource,AUSTAL2000
process(),,0.021033,,452.0,PointSource,AUSTAL2000
process(),,0.020966,,453.0,PointSource,AUSTAL2000
process(),,0.021999,,454.0,PointSource,AUSTAL2000
process(),,0.021,,455.0,PointSource,AUSTAL2000
process(),,0.021036,,456.0,PointSource,AUSTAL2000
process(),,0.019989,,457.0,PointSource,AUSTAL2000
process(),,0.02101,,458.0,PointSource,AUSTAL2000
process(),,0.02102,,459.0,PointSource,AUSTAL2000
process(),,0.020999,,460.0,PointSource,AUSTAL2000
process(),,0.021,,461.0,PointSource,AUSTAL2000
process(),,0.02,,462.0,PointSource,AUSTAL2000
process(),,0.020983,,463.0,PointSource,AUSTAL2000
process(),,0.020999,,464.0,PointSource,AUSTAL2000
process(),,0.021019,,465.0,PointSource,AUSTAL2000
process(),,0.020003,,466.0,PointSource,AUSTAL2000
process(),,0.020942,,467.0,PointSource,AUSTAL2000
process(),,0.019999,,468.0,PointSource,AUSTAL2000
process(),,0.022002,,469.0,PointSource,AUSTAL2000
process(),,0.019998,,470.0,PointSource,AUSTAL2000
process(),,0.021,,471.0,PointSource,AUSTAL2000
process(),,0.021001,,472.0,PointSource,AUSTAL2000
process(),,0.021001,,473.0,PointSource,AUSTAL2000
process(),,0.021,,474.0,PointSource,AUSTAL2000
process(),,0.019999,,475.0,PointSource,AUSTAL2000
process(),,0.021,,476.0,PointSource,AUSTAL2000
process(),,0.02,,477.0,PointSource,AUSTAL2000
process(),,0.021,,478.0,PointSource,AUSTAL2000
process(),,0.021,,479.0,PointSource,AUSTAL2000
process(),,0.022001,,480.0,PointSource,AUSTAL2000
process(),,0.019999,,481.0,PointSource,AUSTAL2000
process(),,0.021,,482.0,PointSource,AUSTAL2000
process(),,0.019999,,483.0,PointSource,AUSTAL2000
process(),,0.026001,,484.0,PointSource,AUSTAL2000
process(),,0.019999,,485.0,PointSource,AUSTAL2000
process(),,0.020001,,486.0,PointSource,AUSTAL2000
process(),,0.021001,,487.0,PointSource,AUSTAL2000
process(),,0.019998,,488.0,PointSource,AUSTAL2000
process(),,0.021002,,489.0,PointSource,AUSTAL2000
process(),,0.019998,,490.0,PointSource,AUSTAL2000
process(),,0.021002,,491.0,PointSource,AUSTAL2000
process(),,0.019999,,492.0,PointSource,AUSTAL2000
process(),,0.021001,,493.0,PointSource,AUSTAL2000
process(),,0.021,,494.0,PointSource,AUSTAL2000
process(),,0.019998,,495.0,PointSource,AUSTAL2000
process(),,0.021001,,496.0,PointSource,AUSTAL2000
process(),,0.02,,497.0,PointSource,AUSTAL2000
process(),,0.021,,498.0,PointSource,AUSTAL2000
process(),,0.021001,,499.0,PointSource,AUSTAL2000
process(),,0.019999,,500.0,PointSource,AUSTAL2000
