102,BE,PC,Gasoline,<1.4 l,EURO I,7952,631424,505003,152822,3461,0,0,11000,11000,27.1,48.8,27.1,25,50,103
103,BE,PC,Gasoline,<1.4 l,EURO II,0,0,681711,555412,177413,4147,0,11000,11000,27.1,48.8,27.1,25,50,103
104,BE,PC,Gasoline,<1.4 l,EURO III,0,0,0,581852,452442,112145,1070,11000,11000,27.1,48.8,27.1,25,50,103
105,BE,PC,Gasoline,<1.4 l,EURO IV,0,0,0,146600,886128,1469819,1641663,11000,11000,27.1,48.8,27.1,25,50,103
106,BE,PC,Gasoline,1.4 - 2.0 l,Pre-ECE,3,0,0,0,0,0,0,7000,7000,27.1,48.8,27.1,25,50,105
107,BE,PC,Gasoline,1.4 - 2.0 l,ECE 15/00-01,15198,14,0,0,0,0,0,15000,15000,27.1,48.8,27.1,25,50,105
108,BE,PC,Gasoline,1.4 - 2.0 l,ECE 15/02,98757,2388,0,0,0,0,0,15000,15000,27.1,48.8,27.1,25,50,105
109,BE,PC,Gasoline,1.4 - 2.0 l,ECE 15/03,271879,62743,623,0,0,0,0,15000,15000,27.1,48.8,27.1,25,50,105
110,BE,PC,Gasoline,1.4 - 2.0 l,ECE 15/04,695505,525431,153603,3377,0,0,0,15000,15000,27.1,48.8,27.1,25,50,105
111,BE,PC,Gasoline,1.4 - 2.0 l,Improved Conv,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL
112,BE,PC,Gasoline,1.4 - 2.0 l,Open Loop,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL
113,BE,PC,Gasoline,1.4 - 2.0 l,EURO I,20302,624235,496012,148520,3358,0,0,15000,15000,27.1,48.8,27.1,25,50,105
114,BE,PC,Gasoline,1.4 - 2.0 l,EURO II,0,0,661338,538813,172111,4023,0,15000,15000,27.1,48.8,27.1,25,50,105
115,BE,PC,Gasoline,1.4 - 2.0 l,EURO III,0,0,0,564463,438920,108794,1039,15000,15000,27.1,48.8,27.1,25,50,105
116,BE,PC,Gasoline,1.4 - 2.0 l,EURO IV,0,0,0,142219,859646,1425894,1592602,15000,15000,27.1,48.8,27.1,25,50,105
117,BE,PC,Gasoline,>2.0 l,Pre-ECE,1,0,0,0,0,0,0,9000,9000,27.1,48.8,27.1,25,50,110
118,BE,PC,Gasoline,>2.0 l,ECE 15/00-01,5150,5,0,0,0,0,0,19000,19000,27.1,48.8,27.1,25,50,110
119,BE,PC,Gasoline,>2.0 l,ECE 15/02,33465,809,0,0,0,0,0,19000,19000,27.1,48.8,27.1,25,50,110
