oid;profile_id;arrival_departure;stage;point;weight_lbs;horizontal_feet;vertical_feet;tas_knots;weight_kgs;horizontal_metres;vertical_metres;tas_metres;power;mode;course
4549;737QN-D-2;D;2;6;85000;14231;1758.8;177.6;38555.32;4337.6088;536.08224;91.3652544;0.779933103;CL;ANP2.2
4550;737QN-D-2;D;2;7;85000;18218.7;1883.1;214.8;38555.32;5553.05976;573.96888;110.5025712;0.759988276;CL;ANP2.2
4551;737QN-D-2;D;2;8;85000;24965.8;3000;218.4;38555.32;7609.57584;914.4;112.3545696;0.757771724;CL;ANP2.2
4552;737QN-D-2;D;2;9;85000;32106.9;3308.3;261.2;38555.32;9786.18312;1008.36984;134.3727728;0.735254483;CL;ANP2.2
4553;737QN-D-2;D;2;10;85000;47555.3;5500;269.9;38555.32;14494.85544;1676.4;138.8484356;0.730651034;CL;ANP2.2
4554;737QN-D-2;D;2;11;85000;63552.8;7500;278.3;38555.32;19370.89344;2286;143.1697652;0.726202759;CL;ANP2.2
4555;737QN-D-2;D;2;12;85000;86647.5;10000;289.3;38555.32;26410.158;3048;148.8286492;0.720310345;CL;ANP2.2
4556;737QN-D-3;D;3;1;92000;0;0;0;41730.464;0;0;0;0.95488;TO;ANP2.2
4557;737QN-D-3;D;3;2;92000;3865.5;0;143.5;41730.464;1178.2044;0;73.822714;0.869085517;TO;ANP2.2
4558;737QN-D-3;D;3;3;92000;9190.7;1000;145.6;41730.464;2801.32536;304.8;74.9030464;0.867053103;TO;ANP2.2
4559;737QN-D-3;D;3;4;92000;11679.5;1317.1;156.2;41730.464;3559.9116;401.45208;80.3561528;0.860575862;CL;ANP2.2
4560;737QN-D-3;D;3;5;92000;15471;1639.1;182.4;41730.464;4715.5608;499.59768;93.8345856;0.845028966;CL;ANP2.2
4561;737QN-D-3;D;3;6;92000;16286.2;1764.4;182.8;41730.464;4964.03376;537.78912;94.0403632;0.777185517;CL;ANP2.2
4562;737QN-D-3;D;3;7;92000;20273.1;1889.6;214.8;41730.464;6179.24088;575.95008;110.5025712;0.759975172;CL;ANP2.2
4563;737QN-D-3;D;3;8;92000;27786.1;3000;218.4;41730.464;8469.20328;914.4;112.3545696;0.757771724;CL;ANP2.2
4564;737QN-D-3;D;3;9;92000;36173.7;3362;261.4;41730.464;11025.74376;1024.7376;134.4756616;0.735145517;CL;ANP2.2
4565;737QN-D-3;D;3;10;92000;53153.6;5500;269.9;41730.464;16201.21728;1676.4;138.8484356;0.730651034;CL;ANP2.2
4566;737QN-D-3;D;3;11;92000;71230.4;7500;278.3;41730.464;21711.02592;2286;143.1697652;0.726202759;CL;ANP2.2
4567;737QN-D-3;D;3;12;92000;97487;10000;289.3;41730.464;29714.0376;3048;148.8286492;0.720310345;CL;ANP2.2
4568;737QN-D-4;D;4;1;100000;0;0;0;45359.2;0;0;0;0.95488;TO;ANP2.2
4569;737QN-D-4;D;4;2;100000;4586.2;0;149.6;45359.2;1397.87376;0;76.9608224;0.865433103;TO;ANP2.2
4570;737QN-D-4;D;4;3;100000;10682.8;1000;151.8;45359.2;3256.11744;304.8;78.0925992;0.86340069;TO;ANP2.2
4571;737QN-D-4;D;4;4;100000;13614.6;1326.7;162.3;45359.2;4149.73008;404.37816;83.4942612;0.856986897;CL;ANP2.2
4572;737QN-D-4;D;4;5;100000;18082.3;1660.3;188.6;45359.2;5511.48504;506.05944;97.0241384;0.841415172;CL;ANP2.2
4573;737QN-D-4;D;4;6;100000;18972;1781.2;188.9;45359.2;5782.6656;542.90976;97.1784716;0.773868966;CL;ANP2.2
4574;737QN-D-4;D;4;7;100000;22786.2;1902.1;214.8;45359.2;6945.23376;579.76008;110.5025712;0.759951034;CL;ANP2.2
4575;737QN-D-4;D;4;8;100000;31187.3;3000;218.4;45359.2;9505.88904;914.4;112.3545696;0.757771724;CL;ANP2.2
4576;737QN-D-4;D;4;9;100000;41292.2;3435.8;261.7;45359.2;12585.86256;1047.23184;134.6299948;0.734994483;CL;ANP2.2
4577;737QN-D-4;D;4;10;100000;59979.1;5500;269.9;45359.2;18281.62968;1676.4;138.8484356;0.730651034;CL;ANP2.2
4578;737QN-D-4;D;4;11;100000;80654.4;7500;278.3;45359.2;24583.46112;2286;143.1697652;0.726202759;CL;ANP2.2
4579;737QN-D-4;D;4;12;100000;110921.9;10000;289.3;45359.2;33808.99512;3048;148.8286492;0.720310345;CL;ANP2.2
4580;74710Q-A-1;A;1;1;475000;-114486.8;6000;272;215456.2;-34895.57664;1828.8;139.928768;0.021332088;AP;ANP2.2
4581;74710Q-A-1;A;1;2;475000;-58243.4;3052.4;168.8;215456.2;-17752.58832;930.37152;86.8381472;0.019109231;AP;ANP2.2
4582;74710Q-A-1;A;1;3;475000;-57243.4;3000;166.4;215456.2;-17447.78832;914.4;85.6034816;0.129104396;AP;ANP2.2
4583;74710Q-A-1;A;1;4;475000;-29621.7;1552.4;158;215456.2;-9028.69416;473.17152;81.282152;0.122418462;AP;ANP2.2
4584;74710Q-A-1;A;1;5;475000;-28621.7;1500;157.6;215456.2;-8723.89416;457.2;81.0763744;0.173186813;AP;ANP2.2
4585;74710Q-A-1;A;1;6;475000;-20081.1;1052.4;146.7;215456.2;-6120.71928;320.77152;75.4689348;0.170382198;AP;ANP2.2
4586;74710Q-A-1;A;1;7;475000;-19081.1;1000;145.4;215456.2;-5815.91928;304.8;74.8001576;0.266028791;AP;ANP2.2
4587;74710Q-A-1;A;1;8;475000;-1000;52.4;143.4;215456.2;-304.8;15.97152;73.7712696;0.257036703;AP;ANP2.2
4588;74710Q-A-1;A;1;9;475000;0;0;143.3;215456.2;0;0;73.7198252;0.256581538;AP;ANP2.2
4589;74710Q-A-1;A;1;10;475000;462.6;0;135.9;215456.2;141.00048;0;69.9129396;0.1;AP;ANP2.2
4590;74710Q-A-1;A;1;11;475000;4163.4;0;29.8;215456.2;1269.00432;0;15.3304312;0.1;AP;ANP2.2
4591;74710Q-D-1;D;1;1;475000;0;0;0;215456.2;0;0;0;0.9408;TO;ANP2.2
4592;74710Q-D-1;D;1;2;475000;3690.1;0;145.5;215456.2;1124.74248;0;74.851602;0.778181538;TO;ANP2.2
4593;74710Q-D-1;D;1;3;475000;8508.2;1000;147.7;215456.2;2593.29936;304.8;75.9833788;0.785588132;TO;ANP2.2
4594;74710Q-D-1;D;1;4;475000;15600.6;1926.9;180.1;215456.2;4755.06288;587.31912;92.6513644;0.758962857;CL;ANP2.2
4595;74710Q-D-1;D;1;5;475000;16600.6;2064.2;180.5;215456.2;5059.86288;629.16816;92.857142;0.653500879;CL;ANP2.2
4596;74710Q-D-1;D;1;6;475000;22672.4;2290.2;222.3;215456.2;6910.54752;698.05296;114.3609012;0.616538901;CL;ANP2.2
4597;74710Q-D-1;D;1;7;475000;27358;3000;224.6;215456.2;8338.7184;914.4;115.5441224;0.620444835;CL;ANP2.2
4598;74710Q-D-1;D;1;8;475000;34239.2;3293.6;261.1;215456.2;10436.10816;1003.88928;134.3213284;0.58948989;CL;ANP2.2
4599;74710Q-D-1;D;1;9;475000;51105;5500;269.9;215456.2;15576.804;1676.4;138.8484356;0.600067912;CL;ANP2.2
4600;74710Q-D-1;D;1;10;475000;67881.7;7500;278.3;215456.2;20690.34216;2286;143.1697652;0.607955604;CL;ANP2.2
4601;74710Q-D-1;D;1;11;475000;91279.5;10000;289.3;215456.2;27821.9916;3048;148.8286492;0.61554022;CL;ANP2.2
4602;74710Q-D-2;D;2;1;495000;0;0;0;224528.04;0;0;0;0.9408;TO;ANP2.2
4603;74710Q-D-2;D;2;2;495000;4024.9;0;148.5;224528.04;1226.78952;0;76.394934;0.774793187;TO;ANP2.2
4604;74710Q-D-2;D;2;3;495000;9191.7;1000;150.7;224528.04;2801.63016;304.8;77.5267108;0.78219978;TO;ANP2.2
4605;74710Q-D-2;D;2;4;495000;16979.3;1951.2;183.3;224528.04;5175.29064;594.72576;94.2975852;0.755790989;CL;ANP2.2
4606;74710Q-D-2;D;2;5;495000;17979.3;2078.8;183.6;224528.04;5480.09064;633.61824;94.4519184;0.650715824;CL;ANP2.2
4607;74710Q-D-2;D;2;6;495000;24944.9;2354;225.6;224528.04;7603.20552;717.4992;116.0585664;0.61402989;CL;ANP2.2
4608;74710Q-D-2;D;2;7;495000;29498.2;3000;227.7;224528.04;8991.05136;914.4;117.1388988;0.617576044;CL;ANP2.2
4609;74710Q-D-2;D;2;8;495000;36369.2;3291.5;261.1;224528.04;11085.33216;1003.2492;134.3213284;0.589478681;CL;ANP2.2
4610;74710Q-D-2;D;2;9;495000;54292.9;5500;269.9;224528.04;16548.47592;1676.4;138.8484356;0.600067912;CL;ANP2.2
4611;74710Q-D-2;D;2;10;495000;72133.3;7500;278.3;224528.04;21986.22984;2286;143.1697652;0.607955604;CL;ANP2.2
4612;74710Q-D-2;D;2;11;495000;97067.1;10000;289.3;224528.04;29586.05208;3048;148.8286492;0.61554022;CL;ANP2.2
4613;74710Q-D-3;D;3;1;520000;0;0;0;235867.84;0;0;0;0.9408;TO;ANP2.2
4614;74710Q-D-3;D;3;2;520000;4465.5;0;152.2;235867.84;1361.0844;0;78.2983768;0.770652747;TO;ANP2.2
4615;74710Q-D-3;D;3;3;520000;10092.5;1000;154.5;235867.84;3076.194;304.8;79.481598;0.778059341;TO;ANP2.2
4616;74710Q-D-3;D;3;4;520000;18935.9;1993;187.5;235867.84;5771.66232;607.4664;96.45825;0.751624176;CL;ANP2.2
4617;74710Q-D-3;D;3;5;520000;19935.9;2109.3;187.8;235867.84;6076.46232;642.91464;96.6125832;0.647065934;CL;ANP2.2
4618;74710Q-D-3;D;3;6;520000;28229.5;2453.3;230;235867.84;8604.3516;747.76584;118.32212;0.610761099;CL;ANP2.2
4619;74710Q-D-3;D;3;7;520000;32408.6;3000;231.9;235867.84;9878.14128;914.4;119.2995636;0.613751209;CL;ANP2.2
4620;74710Q-D-3;D;3;8;520000;39117.7;3282.4;261.1;235867.84;11923.07496;1000.47552;134.3213284;0.589430989;CL;ANP2.2
4621;74710Q-D-3;D;3;9;520000;58471.8;5500;269.9;235867.84;17822.20464;1676.4;138.8484356;0.600067912;CL;ANP2.2
4622;74710Q-D-3;D;3;10;520000;77700.9;7500;278.3;235867.84;23683.23432;2286;143.1697652;0.607955604;CL;ANP2.2
4623;74710Q-D-3;D;3;11;520000;104650.5;10000;289.3;235867.84;31897.4724;3048;148.8286492;0.61554022;CL;ANP2.2
4624;74710Q-D-4;D;4;1;550000;0;0;0;249475.6;0;0;0;0.9408;TO;ANP2.2
4625;74710Q-D-4;D;4;2;550000;5027.2;0;156.6;249475.6;1532.29056;0;80.5619304;0.765813626;TO;ANP2.2
4626;74710Q-D-4;D;4;3;550000;11245.8;1000;158.9;249475.6;3427.71984;304.8;81.7451516;0.77322022;TO;ANP2.2
4627;74710Q-D-4;D;4;4;550000;21281.3;2023.2;191.7;249475.6;6486.54024;616.67136;98.6189148;0.747378901;CL;ANP2.2
4628;74710Q-D-4;D;4;5;550000;22281.3;2127.7;192;249475.6;6791.34024;648.52296;98.773248;0.643345934;CL;ANP2.2
4629;74710Q-D-4;D;4;6;550000;32456.2;2565.5;234.5;249475.6;9892.64976;781.9644;120.637118;0.60755956;CL;ANP2.2
4630;74710Q-D-4;D;4;7;550000;36102.8;3000;236.1;249475.6;11004.13344;914.4;121.4602284;0.609926374;CL;ANP2.2
4631;74710Q-D-4;D;4;8;550000;42650.6;3273.5;261;249475.6;12999.90288;997.7628;134.269884;0.589384176;CL;ANP2.2
4632;74710Q-D-4;D;4;9;550000;63800.1;5500;269.9;249475.6;19446.27048;1676.4;138.8484356;0.600067912;CL;ANP2.2
4633;74710Q-D-4;D;4;10;550000;84789.1;7500;278.3;249475.6;25843.71768;2286;143.1697652;0.607955604;CL;ANP2.2
4634;74710Q-D-4;D;4;11;550000;114310.9;10000;289.3;249475.6;34841.96232;3048;148.8286492;0.61554022;CL;ANP2.2
4635;74710Q-D-5;D;5;1;625000;0;0;0;283495;0;0;0;0.9408;TO;ANP2.2
4636;74710Q-D-5;D;5;2;625000;6590.9;0;166.9;283495;2008.90632;0;85.8607036;0.754263736;TO;ANP2.2
4637;74710Q-D-5;D;5;3;625000;14514;1000;169.4;283495;4423.8672;304.8;87.1468136;0.76167033;TO;ANP2.2
4638;74710Q-D-5;D;5;4;625000;29061.8;2167.4;203.4;283495;8858.03664;660.62352;104.6379096;0.736108352;CL;ANP2.2
4639;74710Q-D-5;D;5;5;625000;30061.8;2247.4;203.6;283495;9162.83664;685.00752;104.7407984;0.633508791;CL;ANP2.2
4640;74710Q-D-5;D;5;6;625000;43548.1;2667.4;246.3;283495;13273.46088;813.02352;126.7075572;0.597603297;CL;ANP2.2
4641;74710Q-D-5;D;5;7;625000;47040.6;3000;247.5;283495;14337.97488;914.4;127.32489;0.599408132;CL;ANP2.2
4642;74710Q-D-5;D;5;8;625000;54013.5;3210.2;269.1;283495;16463.3148;978.46896;138.4368804;0.581401758;CL;ANP2.2
4643;74710Q-D-5;D;5;9;625000;81184.3;5500;278.6;283495;24744.97464;1676.4;143.3240984;0.592418242;CL;ANP2.2
4644;74710Q-D-5;D;5;10;625000;107659.7;7500;287.2;283495;32814.67656;2286;147.7483168;0.600305934;CL;ANP2.2
4645;74710Q-D-5;D;5;11;625000;145316.2;10000;298.6;283495;44292.37776;3048;153.6129784;0.607890769;CL;ANP2.2
4646;74710Q-D-6;D;6;1;635000;0;0;0;288030.92;0;0;0;0.9408;TO;ANP2.2
4647;74710Q-D-6;D;6;2;635000;6816.9;0;168.2;288030.92;2077.79112;0;86.5294808;0.752777363;TO;ANP2.2
4648;74710Q-D-6;D;6;3;635000;14996;1000;170.7;288030.92;4570.7808;304.8;87.8155908;0.760183956;TO;ANP2.2
4649;74710Q-D-6;D;6;4;635000;30050.2;2172.3;204.4;288030.92;9159.30096;662.11704;105.1523536;0.735028571;CL;ANP2.2
4650;74710Q-D-6;D;6;5;635000;31050.2;2249.6;204.6;288030.92;9464.10096;685.67808;105.2552424;0.632564835;CL;ANP2.2
4651;74710Q-D-6;D;6;6;635000;45399.2;2699.5;247.4;288030.92;13837.67616;822.8076;127.2734456;0.596823077;CL;ANP2.2
4652;74710Q-D-6;D;6;7;635000;48646.4;3000;248.5;288030.92;14827.42272;914.4;127.839334;0.598452088;CL;ANP2.2
4653;74710Q-D-6;D;6;8;635000;55936.4;3218.9;270.2;288030.92;17049.41472;981.12072;139.0027688;0.580491209;CL;ANP2.2
4654;74710Q-D-6;D;6;9;635000;83810.6;5500;279.6;288030.92;25545.47088;1676.4;143.8385424;0.591461978;CL;ANP2.2
4655;74710Q-D-6;D;6;10;635000;111102.7;7500;288.3;288030.92;33864.10296;2286;148.3142052;0.59934967;CL;ANP2.2
4656;74710Q-D-6;D;6;11;635000;149986.6;10000;299.7;288030.92;45715.91568;3048;154.1788668;0.606934505;CL;ANP2.2
4657;74720A-A-1;A;1;1;475000;-114486.8;6000;272;215456.2;-34895.57664;1828.8;139.928768;0.015167387;AP;ANP2.2
4658;74720A-A-1;A;1;2;475000;-58243.4;3052.4;172.5;215456.2;-17752.58832;930.37152;88.74159;0.013586609;AP;ANP2.2
4659;74720A-A-1;A;1;3;475000;-57243.4;3000;170.2;215456.2;-17447.78832;914.4;87.5583688;0.117595248;AP;ANP2.2
4660;74720A-A-1;A;1;4;475000;-29621.7;1552.4;153.2;215456.2;-9028.69416;473.17152;78.8128208;0.1115054;AP;ANP2.2
4661;74720A-A-1;A;1;5;475000;-28621.7;1500;152.6;215456.2;-8723.89416;457.2;78.5041544;0.194957235;AP;ANP2.2
4662;74720A-A-1;A;1;6;475000;-20081.1;1052.4;145.9;215456.2;-6120.71928;320.77152;75.0573796;0.1918;AP;ANP2.2
4663;74720A-A-1;A;1;7;475000;-19081.1;1000;145.1;215456.2;-5815.91928;304.8;74.6458244;0.264954428;AP;ANP2.2
4664;74720A-A-1;A;1;8;475000;-1000;52.4;143.1;215456.2;-304.8;15.97152;73.6169364;0.255998488;AP;ANP2.2
4665;74720A-A-1;A;1;9;475000;0;0;143;215456.2;0;0;73.565492;0.255544924;AP;ANP2.2
4666;74720A-A-1;A;1;10;475000;462.6;0;135.6;215456.2;141.00048;0;69.7586064;0.1;AP;ANP2.2
4667;74720A-A-1;A;1;11;475000;4163.4;0;29.8;215456.2;1269.00432;0;15.3304312;0.1;AP;ANP2.2
4668;74720A-D-1;D;1;1;475000;0;0;0;215456.2;0;0;0;0.883427862;TO;ANP2.2
4669;74720A-D-1;D;1;2;475000;3738.3;0;145;215456.2;1139.43384;0;74.59438;0.75714946;TO;ANP2.2
4670;74720A-D-1;D;1;3;475000;8542.8;1000;147.2;215456.2;2603.84544;304.8;75.7261568;0.766728294;TO;ANP2.2
4671;74720A-D-1;D;1;4;475000;15405.1;1897;180;215456.2;4695.47448;578.2056;92.59992;0.74912851;CL;ANP2.2
4672;74720A-D-1;D;1;5;475000;16405.1;2033.1;180.4;215456.2;5000.27448;619.68888;92.8056976;0.642449892;CL;ANP2.2
4673;74720A-D-1;D;1;6;475000;26855;2448.3;246.5;215456.2;8185.404;746.24184;126.810446;0.59927473;CL;ANP2.2
4674;74720A-D-1;D;1;7;475000;30518.7;3000;248.5;215456.2;9302.09976;914.4;127.839334;0.605187905;CL;ANP2.2
4675;74720A-D-1;D;1;8;475000;34602.4;3163.6;270;215456.2;10546.81152;964.26528;138.89988;0.59182203;CL;ANP2.2
4676;74720A-D-1;D;1;9;475000;51378.5;5500;279.6;215456.2;15660.1668;1676.4;143.8385424;0.616861771;CL;ANP2.2
4677;74720A-D-1;D;1;10;475000;66656.6;7500;288.3;215456.2;20316.93168;2286;148.3142052;0.638295896;CL;ANP2.2
4678;74720A-D-1;D;1;11;475000;87126.5;10000;299.7;215456.2;26556.1572;3048;154.1788668;0.665088553;CL;ANP2.2
4679;74720A-D-2;D;2;1;500000;0;0;0;226796;0;0;0;0.883427862;TO;ANP2.2
4680;74720A-D-2;D;2;2;500000;4160.1;0;148.8;226796;1267.99848;0;76.5492672;0.753868898;TO;ANP2.2
4681;74720A-D-2;D;2;3;500000;9387.9;1000;151;226796;2861.43192;304.8;77.681044;0.763447732;TO;ANP2.2
4682;74720A-D-2;D;2;4;500000;16865.8;1903;183.1;226796;5140.69584;580.0344;94.1946964;0.746587041;CL;ANP2.2
4683;74720A-D-2;D;2;5;500000;17865.8;2027.8;183.5;226796;5445.49584;618.07344;94.400474;0.640124838;CL;ANP2.2
4684;74720A-D-2;D;2;6;500000;29971.6;2524.7;249.9;226796;9135.34368;769.52856;128.5595556;0.597826566;CL;ANP2.2
4685;74720A-D-2;D;2;7;500000;33382.7;3000;251.7;226796;10175.04696;914.4;129.4855548;0.602920086;CL;ANP2.2
4686;74720A-D-2;D;2;8;500000;37959.5;3181.1;273.2;226796;11570.0556;969.59928;140.5461008;0.589742117;CL;ANP2.2
4687;74720A-D-2;D;2;9;500000;55968.3;5500;282.9;226796;17059.13784;1676.4;145.5362076;0.614593952;CL;ANP2.2
4688;74720A-D-2;D;2;10;500000;72506.2;7500;291.7;226796;22099.88976;2286;150.0633148;0.636028078;CL;ANP2.2
4689;74720A-D-2;D;2;11;500000;94693;10000;303.2;226796;28862.4264;3048;155.9794208;0.662820734;CL;ANP2.2
4690;74720A-D-3;D;3;1;520000;0;0;0;235867.84;0;0;0;0.883427862;TO;ANP2.2
4691;74720A-D-3;D;3;2;520000;4514.9;0;151.7;235867.84;1376.14152;0;78.0411548;0.75130324;TO;ANP2.2
4692;74720A-D-3;D;3;3;520000;10098.6;1000;154;235867.84;3078.05328;304.8;79.224376;0.760882073;TO;ANP2.2
4693;74720A-D-3;D;3;4;520000;18286.2;1927.2;186.3;235867.84;5573.63376;587.41056;95.8409172;0.74421987;CL;ANP2.2
4694;74720A-D-3;D;3;5;520000;19286.2;2043.8;186.6;235867.84;5878.43376;622.95024;95.9952504;0.638028294;CL;ANP2.2
4695;74720A-D-3;D;3;6;520000;32699.5;2602.8;252.2;235867.84;9966.8076;793.33344;129.7427768;0.597150972;CL;ANP2.2
4696;74720A-D-3;D;3;7;520000;35727.5;3000;253.7;235867.84;10889.742;914.4;130.5144428;0.601408207;CL;ANP2.2
4697;74720A-D-3;D;3;8;520000;40730.1;3196.4;275.3;235867.84;12414.53448;974.26272;141.6264332;0.588393952;CL;ANP2.2
4698;74720A-D-3;D;3;9;520000;59736.9;5500;285;235867.84;18207.80712;1676.4;146.61654;0.613082073;CL;ANP2.2
4699;74720A-D-3;D;3;10;520000;77319.1;7500;293.9;235867.84;23566.86168;2286;151.1950916;0.634516199;CL;ANP2.2
4700;74720A-D-3;D;3;11;520000;100933.7;10000;305.5;235867.84;30764.59176;3048;157.162642;0.661308855;CL;ANP2.2
4701;74720A-D-4;D;4;1;560000;0;0;0;254011.52;0;0;0;0.883427862;TO;ANP2.2
4702;74720A-D-4;D;4;2;560000;5271.1;0;157.5;254011.52;1606.63128;0;81.02493;0.746315551;TO;ANP2.2
4703;74720A-D-4;D;4;3;560000;11618.2;1000;159.8;254011.52;3541.22736;304.8;82.2081512;0.755894384;TO;ANP2.2
4704;74720A-D-4;D;4;4;560000;21467.7;1983.5;192.6;254011.52;6543.35496;604.5708;99.0819144;0.739561555;CL;ANP2.2
4705;74720A-D-4;D;4;5;560000;22467.7;2085.9;192.9;254011.52;6848.15496;635.78232;99.2362476;0.633943844;CL;ANP2.2
4706;74720A-D-4;D;4;6;560000;36247.6;2492.1;256;254011.52;11048.26848;759.59208;131.697664;0.592941685;CL;ANP2.2
4707;74720A-D-4;D;4;7;560000;40582.8;3000;257.9;254011.52;12369.63744;914.4;132.6751076;0.598384449;CL;ANP2.2
4708;74720A-D-4;D;4;8;560000;45873.4;3153.4;279.3;254011.52;13982.21232;961.15632;143.6842092;0.584909719;CL;ANP2.2
4709;74720A-D-4;D;4;9;560000;67629.7;5500;289.4;254011.52;20613.53256;1676.4;148.8800936;0.610058315;CL;ANP2.2
4710;74720A-D-4;D;4;10;560000;87438;7500;298.3;254011.52;26651.1024;2286;153.4586452;0.631492441;CL;ANP2.2
4711;74720A-D-4;D;4;11;560000;114108.7;10000;310.1;254011.52;34780.33176;3048;159.5290844;0.658285097;CL;ANP2.2
4712;74720A-D-5;D;5;1;610000;0;0;0;276691.12;0;0;0;0.883427862;TO;ANP2.2
4713;74720A-D-5;D;5;2;610000;6304.9;0;164.3;276691.12;1921.73352;0;84.5231492;0.740325486;TO;ANP2.2
4714;74720A-D-5;D;5;3;610000;13717.3;1000;166.8;276691.12;4181.03304;304.8;85.8092592;0.74990432;TO;ANP2.2
4715;74720A-D-5;D;5;4;610000;26008.1;2054.6;200;276691.12;7927.26888;626.24208;102.8888;0.734178618;CL;ANP2.2
4716;74720A-D-5;D;5;5;610000;27008.1;2141.2;200.2;276691.12;8232.06888;652.63776;102.9916888;0.629245572;CL;ANP2.2
4717;74720A-D-5;D;5;6;610000;44894.6;2684.9;262.9;276691.12;13683.87408;818.35752;135.2473276;0.590471922;CL;ANP2.2
4718;74720A-D-5;D;5;7;610000;47996.4;3000;264.1;276691.12;14629.30272;914.4;135.8646604;0.593848812;CL;ANP2.2
4719;74720A-D-5;D;5;8;610000;54511;3184.6;285.7;276691.12;16614.9528;970.66608;146.9766508;0.580707991;CL;ANP2.2
4720;74720A-D-5;D;5;9;610000;79303.2;5500;295.8;276691.12;24171.61536;1676.4;152.1725352;0.605522678;CL;ANP2.2
4721;74720A-D-5;D;5;10;610000;102232.1;7500;305;276691.12;31160.34408;2286;156.90542;0.626956803;CL;ANP2.2
4722;74720A-D-5;D;5;11;610000;133212.4;10000;317.1;276691.12;40603.13952;3048;163.1301924;0.65374946;CL;ANP2.2
4723;74720A-D-6;D;6;1;675000;0;0;0;306174.6;0;0;0;0.883427862;TO;ANP2.2
4724;74720A-D-6;D;6;2;675000;7798.3;0;172.9;306174.6;2376.92184;0;88.9473676;0.732894168;TO;ANP2.2
4725;74720A-D-6;D;6;3;675000;16822.6;1000;175.4;306174.6;5127.52848;304.8;90.2334776;0.742473002;TO;ANP2.2
4726;74720A-D-6;D;6;4;675000;33355;2167.5;209.5;306174.6;10166.604;660.654;107.776018;0.727463499;CL;ANP2.2
4727;74720A-D-6;D;6;5;675000;34355;2236.6;209.7;306174.6;10471.404;681.71568;107.8789068;0.623464579;CL;ANP2.2
4728;74720A-D-6;D;6;6;675000;61333.5;3060.1;274.8;306174.6;18694.4508;932.71848;141.3692112;0.586933045;CL;ANP2.2
4729;74720A-D-6;D;6;7;675000;70054.3;3297.8;296.6;306174.6;21352.55064;1005.16944;152.5840904;0.574362203;CL;ANP2.2
4730;74720A-D-6;D;6;8;675000;98507.1;5500;306.6;306174.6;30024.96408;1676.4;157.7285304;0.597963283;CL;ANP2.2
4731;74720A-D-6;D;6;9;675000;126239.6;7500;316.2;306174.6;38477.83008;2286;162.6671928;0.619397408;CL;ANP2.2
4732;74720A-D-6;D;6;10;675000;163910.3;10000;328.7;306174.6;49959.85944;3048;169.0977428;0.646190065;CL;ANP2.2
4733;74720A-D-7;D;7;1;725000;0;0;0;328854.2;0;0;0;0.883427862;TO;ANP2.2
4734;74720A-D-7;D;7;2;725000;9064;0;179.2;328854.2;2762.7072;0;92.1883648;0.727418359;TO;ANP2.2
4735;74720A-D-7;D;7;3;725000;19548.4;1000;181.8;328854.2;5958.35232;304.8;93.5259192;0.736997192;TO;ANP2.2
4736;74720A-D-7;D;7;4;725000;39940.5;2244.4;215.9;328854.2;12173.8644;684.09312;111.0684596;0.72300216;CL;ANP2.2
4737;74720A-D-7;D;7;5;725000;40940.5;2302.1;216.1;328854.2;12478.6644;701.68008;111.1713484;0.619630238;CL;ANP2.2
4738;74720A-D-7;D;7;6;725000;80005.1;3479.9;284.9;328854.2;24385.55448;1060.67352;146.5650956;0.585384881;CL;ANP2.2
4739;74720A-D-7;D;7;7;725000;91352.9;3778.5;307.2;328854.2;27844.36392;1151.6868;158.0371968;0.573466091;CL;ANP2.2
4740;74720A-D-7;D;7;8;725000;117206.4;5500;315.3;328854.2;35724.51072;1676.4;162.2041932;0.591915767;CL;ANP2.2
4741;74720A-D-7;D;7;9;725000;149298.1;7500;325.1;328854.2;45506.06088;2286;167.2457444;0.613349892;CL;ANP2.2
4742;74720A-D-7;D;7;10;725000;193103.9;10000;337.9;328854.2;58858.06872;3048;173.8306276;0.640142549;CL;ANP2.2
4743;74720B-A-1;A;1;1;525000;-114486.8;6000;272;238135.8;-34895.57664;1828.8;139.928768;0.020456415;AP;ANP2.2
4744;74720B-A-1;A;1;2;525000;-58243.4;3052.4;180.8;238135.8;-17752.58832;930.37152;93.0114752;0.018324906;AP;ANP2.2
4745;74720B-A-1;A;1;3;525000;-57243.4;3000;178.8;238135.8;-17447.78832;914.4;91.9825872;0.113046604;AP;ANP2.2
4746;74720B-A-1;A;1;4;525000;-29621.7;1552.4;161.8;238135.8;-9028.69416;473.17152;83.2370392;0.107192453;AP;ANP2.2
4747;74720B-A-1;A;1;5;525000;-28621.7;1500;161.2;238135.8;-8723.89416;457.2;82.9283728;0.197889434;AP;ANP2.2
4748;74720B-A-1;A;1;6;525000;-20081.1;1052.4;154.2;238135.8;-6120.71928;320.77152;79.3272648;0.194684717;AP;ANP2.2
4749;74720B-A-1;A;1;7;525000;-19081.1;1000;153.4;238135.8;-5815.91928;304.8;78.9157096;0.260216038;AP;ANP2.2
4750;74720B-A-1;A;1;8;525000;-1000;52.4;151.1;238135.8;-304.8;15.97152;77.7324884;0.251420377;AP;ANP2.2
4751;74720B-A-1;A;1;9;525000;0;0;151;238135.8;0;0;77.681044;0.250973019;AP;ANP2.2
4752;74720B-A-1;A;1;10;525000;462.6;0;143.4;238135.8;141.00048;0;73.7712696;0.1;AP;ANP2.2
